EVENT_ID_1,EVENT_ID_2,INTERACTION_TYPE,INTERACTION_CAP,DESCRIPTION
EV104,EV161,SATURATION,4.0,Dhanteras + Hornbill / Northeast Cultural Tourism Season
EV104,EV167,AMPLIFICATION,5.0,Dhanteras + Festive Inventory Build-Up
EV105,EV106,SATURATION,4.0,Naraka Chaturdashi + Diwali / Lakshmi Puja
EV105,EV107,SATURATION,4.0,Naraka Chaturdashi + Govardhan Puja / Annakut
EV105,EV108,SATURATION,4.0,Naraka Chaturdashi + Bhai Dooj
EV105,EV109,AMPLIFICATION,5.0,Naraka Chaturdashi + Diwali Gifting Peak
EV105,EV110,AMPLIFICATION,5.0,Naraka Chaturdashi + Diwali Corporate Gifting
EV105,EV111,SATURATION,4.0,Naraka Chaturdashi + Chhath Puja
EV105,EV113,SATURATION,4.0,Naraka Chaturdashi + Kartika Purnima / Dev Deepawali
EV105,EV114,AMPLIFICATION,5.0,Naraka Chaturdashi + Children's Day
EV105,EV116,AMPLIFICATION,5.0,Naraka Chaturdashi + 11.11 Shopping Festival
EV105,EV117,AMPLIFICATION,5.0,Naraka Chaturdashi + Black Friday
EV105,EV118,AMPLIFICATION,5.0,Naraka Chaturdashi + Black Friday Consumer Electronics
EV105,EV119,AMPLIFICATION,5.0,Naraka Chaturdashi + Black Friday Fashion Sales
EV105,EV120,AMPLIFICATION,5.0,Naraka Chaturdashi + Post-Diwali Clearance
EV105,EV121,AMPLIFICATION,5.0,Naraka Chaturdashi + Cyber Monday
EV105,EV122,ATTENUATION,3.5,Naraka Chaturdashi + Winter Onset — North India
EV105,EV124,AMPLIFICATION,5.0,Naraka Chaturdashi + Secret Santa / Corporate Gifting
EV105,EV125,AMPLIFICATION,5.0,Naraka Chaturdashi + Christmas Holiday Kids Demand
EV105,EV135,ATTENUATION,3.5,Naraka Chaturdashi + Monsoon Withdrawal / Post-Monsoon
EV105,EV136,ATTENUATION,3.5,Naraka Chaturdashi + Post-Monsoon Pest/Humidity Cycle
EV105,EV152,AMPLIFICATION,5.0,Naraka Chaturdashi + Pre-Christmas Home & Party Preparation
EV105,EV160,SATURATION,4.0,Naraka Chaturdashi + Bathukamma Pre-Season
EV105,EV161,SATURATION,4.0,Naraka Chaturdashi + Hornbill / Northeast Cultural Tourism Season
EV105,EV167,AMPLIFICATION,5.0,Naraka Chaturdashi + Festive Inventory Build-Up
EV106,EV107,SATURATION,4.0,Diwali / Lakshmi Puja + Govardhan Puja / Annakut
EV106,EV108,SATURATION,4.0,Diwali / Lakshmi Puja + Bhai Dooj
EV106,EV109,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + Diwali Gifting Peak
EV106,EV110,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + Diwali Corporate Gifting
EV106,EV111,SATURATION,4.0,Diwali / Lakshmi Puja + Chhath Puja
EV106,EV113,SATURATION,4.0,Diwali / Lakshmi Puja + Kartika Purnima / Dev Deepawali
EV106,EV114,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + Children's Day
EV106,EV116,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + 11.11 Shopping Festival
EV106,EV117,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + Black Friday
EV106,EV118,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + Black Friday Consumer Electronics
EV106,EV119,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + Black Friday Fashion Sales
EV106,EV120,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + Post-Diwali Clearance
EV106,EV121,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + Cyber Monday
EV106,EV122,ATTENUATION,3.5,Diwali / Lakshmi Puja + Winter Onset — North India
EV106,EV124,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + Secret Santa / Corporate Gifting
EV106,EV125,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + Christmas Holiday Kids Demand
EV106,EV130,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + Year-End Clearance Sale
EV106,EV134,ATTENUATION,3.5,Diwali / Lakshmi Puja + Severe Rain / Flood Risk
EV106,EV135,ATTENUATION,3.5,Diwali / Lakshmi Puja + Monsoon Withdrawal / Post-Monsoon
EV106,EV136,ATTENUATION,3.5,Diwali / Lakshmi Puja + Post-Monsoon Pest/Humidity Cycle
EV106,EV152,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + Pre-Christmas Home & Party Preparation
EV106,EV160,SATURATION,4.0,Diwali / Lakshmi Puja + Bathukamma Pre-Season
EV106,EV161,SATURATION,4.0,Diwali / Lakshmi Puja + Hornbill / Northeast Cultural Tourism Season
EV106,EV165,ATTENUATION,3.5,Diwali / Lakshmi Puja + Mosquito Season Demand Peak
EV106,EV167,AMPLIFICATION,5.0,Diwali / Lakshmi Puja + Festive Inventory Build-Up
EV107,EV108,SATURATION,4.0,Govardhan Puja / Annakut + Bhai Dooj
EV107,EV109,AMPLIFICATION,5.0,Govardhan Puja / Annakut + Diwali Gifting Peak
EV107,EV110,AMPLIFICATION,5.0,Govardhan Puja / Annakut + Diwali Corporate Gifting
EV107,EV111,SATURATION,4.0,Govardhan Puja / Annakut + Chhath Puja
EV107,EV113,SATURATION,4.0,Govardhan Puja / Annakut + Kartika Purnima / Dev Deepawali
EV107,EV114,AMPLIFICATION,5.0,Govardhan Puja / Annakut + Children's Day
EV107,EV116,AMPLIFICATION,5.0,Govardhan Puja / Annakut + 11.11 Shopping Festival
EV107,EV117,AMPLIFICATION,5.0,Govardhan Puja / Annakut + Black Friday
EV107,EV118,AMPLIFICATION,5.0,Govardhan Puja / Annakut + Black Friday Consumer Electronics
EV107,EV119,AMPLIFICATION,5.0,Govardhan Puja / Annakut + Black Friday Fashion Sales
EV107,EV120,AMPLIFICATION,5.0,Govardhan Puja / Annakut + Post-Diwali Clearance
EV107,EV121,AMPLIFICATION,5.0,Govardhan Puja / Annakut + Cyber Monday
EV107,EV122,ATTENUATION,3.5,Govardhan Puja / Annakut + Winter Onset — North India
EV107,EV124,AMPLIFICATION,5.0,Govardhan Puja / Annakut + Secret Santa / Corporate Gifting
EV107,EV125,AMPLIFICATION,5.0,Govardhan Puja / Annakut + Christmas Holiday Kids Demand
EV107,EV130,AMPLIFICATION,5.0,Govardhan Puja / Annakut + Year-End Clearance Sale
EV107,EV135,ATTENUATION,3.5,Govardhan Puja / Annakut + Monsoon Withdrawal / Post-Monsoon
EV107,EV136,ATTENUATION,3.5,Govardhan Puja / Annakut + Post-Monsoon Pest/Humidity Cycle
EV107,EV152,AMPLIFICATION,5.0,Govardhan Puja / Annakut + Pre-Christmas Home & Party Preparation
EV107,EV161,SATURATION,4.0,Govardhan Puja / Annakut + Hornbill / Northeast Cultural Tourism Season
EV107,EV167,AMPLIFICATION,5.0,Govardhan Puja / Annakut + Festive Inventory Build-Up
EV108,EV109,AMPLIFICATION,5.0,Bhai Dooj + Diwali Gifting Peak
EV108,EV110,AMPLIFICATION,5.0,Bhai Dooj + Diwali Corporate Gifting
EV108,EV111,SATURATION,4.0,Bhai Dooj + Chhath Puja
EV108,EV113,SATURATION,4.0,Bhai Dooj + Kartika Purnima / Dev Deepawali
EV108,EV114,AMPLIFICATION,5.0,Bhai Dooj + Children's Day
EV108,EV116,AMPLIFICATION,5.0,Bhai Dooj + 11.11 Shopping Festival
EV108,EV117,AMPLIFICATION,5.0,Bhai Dooj + Black Friday
EV108,EV118,AMPLIFICATION,5.0,Bhai Dooj + Black Friday Consumer Electronics
EV108,EV119,AMPLIFICATION,5.0,Bhai Dooj + Black Friday Fashion Sales
EV108,EV120,AMPLIFICATION,5.0,Bhai Dooj + Post-Diwali Clearance
EV108,EV121,AMPLIFICATION,5.0,Bhai Dooj + Cyber Monday
EV108,EV122,ATTENUATION,3.5,Bhai Dooj + Winter Onset — North India
EV108,EV124,AMPLIFICATION,5.0,Bhai Dooj + Secret Santa / Corporate Gifting
EV108,EV125,AMPLIFICATION,5.0,Bhai Dooj + Christmas Holiday Kids Demand
EV108,EV130,AMPLIFICATION,5.0,Bhai Dooj + Year-End Clearance Sale
EV108,EV135,ATTENUATION,3.5,Bhai Dooj + Monsoon Withdrawal / Post-Monsoon
EV108,EV136,ATTENUATION,3.5,Bhai Dooj + Post-Monsoon Pest/Humidity Cycle
EV108,EV152,AMPLIFICATION,5.0,Bhai Dooj + Pre-Christmas Home & Party Preparation
EV108,EV160,SATURATION,4.0,Bhai Dooj + Bathukamma Pre-Season
EV108,EV161,SATURATION,4.0,Bhai Dooj + Hornbill / Northeast Cultural Tourism Season
EV108,EV167,AMPLIFICATION,5.0,Bhai Dooj + Festive Inventory Build-Up
EV109,EV111,AMPLIFICATION,5.0,Diwali Gifting Peak + Chhath Puja
EV109,EV113,AMPLIFICATION,5.0,Diwali Gifting Peak + Kartika Purnima / Dev Deepawali
EV109,EV115,AMPLIFICATION,4.0,Diwali Gifting Peak + Wedding Season — Winter Restart
EV109,EV122,AMPLIFICATION,4.5,Diwali Gifting Peak + Winter Onset — North India
EV109,EV127,AMPLIFICATION,4.0,Diwali Gifting Peak + Christmas-New Year Travel Peak
EV109,EV131,AMPLIFICATION,4.0,Diwali Gifting Peak + Winter Wedding Peak
EV109,EV132,AMPLIFICATION,4.0,Diwali Gifting Peak + Financial Year Planning / Corporate Budget Buying
EV109,EV134,AMPLIFICATION,4.5,Diwali Gifting Peak + Severe Rain / Flood Risk
EV109,EV135,AMPLIFICATION,4.5,Diwali Gifting Peak + Monsoon Withdrawal / Post-Monsoon
EV109,EV136,AMPLIFICATION,4.5,Diwali Gifting Peak + Post-Monsoon Pest/Humidity Cycle
EV109,EV150,AMPLIFICATION,4.0,Diwali Gifting Peak + Corporate Festive Procurement
EV109,EV151,AMPLIFICATION,4.0,Diwali Gifting Peak + Post-Festival Restock / Consumption Normalization
EV109,EV160,AMPLIFICATION,5.0,Diwali Gifting Peak + Bathukamma Pre-Season
EV109,EV161,AMPLIFICATION,5.0,Diwali Gifting Peak + Hornbill / Northeast Cultural Tourism Season
EV109,EV165,AMPLIFICATION,4.5,Diwali Gifting Peak + Mosquito Season Demand Peak
EV109,EV168,AMPLIFICATION,4.0,Diwali Gifting Peak + Diwali Pre-Stocking for Retailers
EV109,EV169,AMPLIFICATION,4.0,Diwali Gifting Peak + Wedding Retail Inventory Build-Up — Winter
EV109,EV174,AMPLIFICATION,4.0,Diwali Gifting Peak + Pre-College / Hostel Setup Season
EV110,EV111,AMPLIFICATION,5.0,Diwali Corporate Gifting + Chhath Puja
EV110,EV113,AMPLIFICATION,5.0,Diwali Corporate Gifting + Kartika Purnima / Dev Deepawali
EV110,EV115,AMPLIFICATION,4.0,Diwali Corporate Gifting + Wedding Season — Winter Restart
EV110,EV122,AMPLIFICATION,4.5,Diwali Corporate Gifting + Winter Onset — North India
EV110,EV127,AMPLIFICATION,4.0,Diwali Corporate Gifting + Christmas-New Year Travel Peak
EV110,EV131,AMPLIFICATION,4.0,Diwali Corporate Gifting + Winter Wedding Peak
EV110,EV132,AMPLIFICATION,4.0,Diwali Corporate Gifting + Financial Year Planning / Corporate Budget Buying
EV110,EV134,AMPLIFICATION,4.5,Diwali Corporate Gifting + Severe Rain / Flood Risk
EV110,EV135,AMPLIFICATION,4.5,Diwali Corporate Gifting + Monsoon Withdrawal / Post-Monsoon
EV110,EV136,AMPLIFICATION,4.5,Diwali Corporate Gifting + Post-Monsoon Pest/Humidity Cycle
EV110,EV150,AMPLIFICATION,4.0,Diwali Corporate Gifting + Corporate Festive Procurement
EV110,EV151,AMPLIFICATION,4.0,Diwali Corporate Gifting + Post-Festival Restock / Consumption Normalization
EV110,EV160,AMPLIFICATION,5.0,Diwali Corporate Gifting + Bathukamma Pre-Season
EV110,EV161,AMPLIFICATION,5.0,Diwali Corporate Gifting + Hornbill / Northeast Cultural Tourism Season
EV110,EV165,AMPLIFICATION,4.5,Diwali Corporate Gifting + Mosquito Season Demand Peak
EV110,EV166,AMPLIFICATION,4.5,Diwali Corporate Gifting + Rainwear Replacement / Mid-Monsoon Restock
EV110,EV168,AMPLIFICATION,4.0,Diwali Corporate Gifting + Diwali Pre-Stocking for Retailers
EV110,EV169,AMPLIFICATION,4.0,Diwali Corporate Gifting + Wedding Retail Inventory Build-Up — Winter
EV110,EV174,AMPLIFICATION,4.0,Diwali Corporate Gifting + Pre-College / Hostel Setup Season
EV111,EV113,SATURATION,4.0,Chhath Puja + Kartika Purnima / Dev Deepawali
EV111,EV114,AMPLIFICATION,5.0,Chhath Puja + Children's Day
EV111,EV116,AMPLIFICATION,5.0,Chhath Puja + 11.11 Shopping Festival
EV111,EV117,AMPLIFICATION,5.0,Chhath Puja + Black Friday
EV111,EV118,AMPLIFICATION,5.0,Chhath Puja + Black Friday Consumer Electronics
EV111,EV119,AMPLIFICATION,5.0,Chhath Puja + Black Friday Fashion Sales
EV111,EV120,AMPLIFICATION,5.0,Chhath Puja + Post-Diwali Clearance
EV111,EV121,AMPLIFICATION,5.0,Chhath Puja + Cyber Monday
EV111,EV122,ATTENUATION,3.5,Chhath Puja + Winter Onset — North India
EV111,EV124,AMPLIFICATION,5.0,Chhath Puja + Secret Santa / Corporate Gifting
EV111,EV125,AMPLIFICATION,5.0,Chhath Puja + Christmas Holiday Kids Demand
EV111,EV130,AMPLIFICATION,5.0,Chhath Puja + Year-End Clearance Sale
EV111,EV135,ATTENUATION,3.5,Chhath Puja + Monsoon Withdrawal / Post-Monsoon
EV111,EV136,ATTENUATION,3.5,Chhath Puja + Post-Monsoon Pest/Humidity Cycle
EV111,EV152,AMPLIFICATION,5.0,Chhath Puja + Pre-Christmas Home & Party Preparation
EV111,EV160,SATURATION,4.0,Chhath Puja + Bathukamma Pre-Season
EV111,EV161,SATURATION,4.0,Chhath Puja + Hornbill / Northeast Cultural Tourism Season
EV111,EV167,AMPLIFICATION,5.0,Chhath Puja + Festive Inventory Build-Up
EV113,EV114,AMPLIFICATION,5.0,Kartika Purnima / Dev Deepawali + Children's Day
EV113,EV116,AMPLIFICATION,5.0,Kartika Purnima / Dev Deepawali + 11.11 Shopping Festival
EV113,EV117,AMPLIFICATION,5.0,Kartika Purnima / Dev Deepawali + Black Friday
EV113,EV118,AMPLIFICATION,5.0,Kartika Purnima / Dev Deepawali + Black Friday Consumer Electronics
EV113,EV119,AMPLIFICATION,5.0,Kartika Purnima / Dev Deepawali + Black Friday Fashion Sales
EV113,EV120,AMPLIFICATION,5.0,Kartika Purnima / Dev Deepawali + Post-Diwali Clearance
EV113,EV121,AMPLIFICATION,5.0,Kartika Purnima / Dev Deepawali + Cyber Monday
EV113,EV122,ATTENUATION,3.5,Kartika Purnima / Dev Deepawali + Winter Onset — North India
EV113,EV124,AMPLIFICATION,5.0,Kartika Purnima / Dev Deepawali + Secret Santa / Corporate Gifting
EV113,EV125,AMPLIFICATION,5.0,Kartika Purnima / Dev Deepawali + Christmas Holiday Kids Demand
EV113,EV128,AMPLIFICATION,5.0,Kartika Purnima / Dev Deepawali + New Year Party Pre-Season
EV113,EV130,AMPLIFICATION,5.0,Kartika Purnima / Dev Deepawali + Year-End Clearance Sale
EV113,EV136,ATTENUATION,3.5,Kartika Purnima / Dev Deepawali + Post-Monsoon Pest/Humidity Cycle
EV113,EV152,AMPLIFICATION,5.0,Kartika Purnima / Dev Deepawali + Pre-Christmas Home & Party Preparation
EV113,EV161,SATURATION,4.0,Kartika Purnima / Dev Deepawali + Hornbill / Northeast Cultural Tourism Season
EV113,EV167,AMPLIFICATION,5.0,Kartika Purnima / Dev Deepawali + Festive Inventory Build-Up
EV114,EV115,AMPLIFICATION,4.0,Children's Day + Wedding Season — Winter Restart
EV114,EV122,AMPLIFICATION,4.5,Children's Day + Winter Onset — North India
EV114,EV127,AMPLIFICATION,4.0,Children's Day + Christmas-New Year Travel Peak
EV114,EV131,AMPLIFICATION,4.0,Children's Day + Winter Wedding Peak
EV114,EV132,AMPLIFICATION,4.0,Children's Day + Financial Year Planning / Corporate Budget Buying
EV114,EV135,AMPLIFICATION,4.5,Children's Day + Monsoon Withdrawal / Post-Monsoon
EV114,EV136,AMPLIFICATION,4.5,Children's Day + Post-Monsoon Pest/Humidity Cycle
EV114,EV150,AMPLIFICATION,4.0,Children's Day + Corporate Festive Procurement
EV114,EV151,AMPLIFICATION,4.0,Children's Day + Post-Festival Restock / Consumption Normalization
EV114,EV161,AMPLIFICATION,5.0,Children's Day + Hornbill / Northeast Cultural Tourism Season
EV114,EV168,AMPLIFICATION,4.0,Children's Day + Diwali Pre-Stocking for Retailers
EV114,EV169,AMPLIFICATION,4.0,Children's Day + Wedding Retail Inventory Build-Up — Winter
EV115,EV116,AMPLIFICATION,4.0,Wedding Season — Winter Restart + 11.11 Shopping Festival
EV115,EV117,AMPLIFICATION,4.0,Wedding Season — Winter Restart + Black Friday
EV115,EV118,AMPLIFICATION,4.0,Wedding Season — Winter Restart + Black Friday Consumer Electronics
EV115,EV119,AMPLIFICATION,4.0,Wedding Season — Winter Restart + Black Friday Fashion Sales
EV115,EV120,AMPLIFICATION,4.0,Wedding Season — Winter Restart + Post-Diwali Clearance
EV115,EV121,AMPLIFICATION,4.0,Wedding Season — Winter Restart + Cyber Monday
EV115,EV122,ATTENUATION,3.5,Wedding Season — Winter Restart + Winter Onset — North India
EV115,EV124,AMPLIFICATION,4.0,Wedding Season — Winter Restart + Secret Santa / Corporate Gifting
EV115,EV125,AMPLIFICATION,4.0,Wedding Season — Winter Restart + Christmas Holiday Kids Demand
EV115,EV128,AMPLIFICATION,4.0,Wedding Season — Winter Restart + New Year Party Pre-Season
EV115,EV129,AMPLIFICATION,4.0,Wedding Season — Winter Restart + New Year's Eve
EV115,EV130,AMPLIFICATION,4.0,Wedding Season — Winter Restart + Year-End Clearance Sale
EV115,EV134,ATTENUATION,3.5,Wedding Season — Winter Restart + Severe Rain / Flood Risk
EV115,EV135,ATTENUATION,3.5,Wedding Season — Winter Restart + Monsoon Withdrawal / Post-Monsoon
EV115,EV136,ATTENUATION,3.5,Wedding Season — Winter Restart + Post-Monsoon Pest/Humidity Cycle
EV115,EV152,AMPLIFICATION,4.0,Wedding Season — Winter Restart + Pre-Christmas Home & Party Preparation
EV115,EV165,ATTENUATION,3.5,Wedding Season — Winter Restart + Mosquito Season Demand Peak
EV115,EV167,AMPLIFICATION,4.0,Wedding Season — Winter Restart + Festive Inventory Build-Up
EV116,EV122,AMPLIFICATION,4.5,11.11 Shopping Festival + Winter Onset — North India
EV116,EV127,AMPLIFICATION,4.0,11.11 Shopping Festival + Christmas-New Year Travel Peak
EV116,EV131,AMPLIFICATION,4.0,11.11 Shopping Festival + Winter Wedding Peak
EV116,EV132,AMPLIFICATION,4.0,11.11 Shopping Festival + Financial Year Planning / Corporate Budget Buying
EV116,EV135,AMPLIFICATION,4.5,11.11 Shopping Festival + Monsoon Withdrawal / Post-Monsoon
EV116,EV136,AMPLIFICATION,4.5,11.11 Shopping Festival + Post-Monsoon Pest/Humidity Cycle
EV116,EV150,AMPLIFICATION,4.0,11.11 Shopping Festival + Corporate Festive Procurement
EV116,EV151,AMPLIFICATION,4.0,11.11 Shopping Festival + Post-Festival Restock / Consumption Normalization
EV116,EV160,AMPLIFICATION,5.0,11.11 Shopping Festival + Bathukamma Pre-Season
EV116,EV161,AMPLIFICATION,5.0,11.11 Shopping Festival + Hornbill / Northeast Cultural Tourism Season
EV116,EV168,AMPLIFICATION,4.0,11.11 Shopping Festival + Diwali Pre-Stocking for Retailers
EV116,EV169,AMPLIFICATION,4.0,11.11 Shopping Festival + Wedding Retail Inventory Build-Up — Winter
EV117,EV122,AMPLIFICATION,4.5,Black Friday + Winter Onset — North India
EV117,EV127,AMPLIFICATION,4.0,Black Friday + Christmas-New Year Travel Peak
EV117,EV131,AMPLIFICATION,4.0,Black Friday + Winter Wedding Peak
EV117,EV132,AMPLIFICATION,4.0,Black Friday + Financial Year Planning / Corporate Budget Buying
EV117,EV135,AMPLIFICATION,4.5,Black Friday + Monsoon Withdrawal / Post-Monsoon
EV117,EV136,AMPLIFICATION,4.5,Black Friday + Post-Monsoon Pest/Humidity Cycle
EV117,EV150,AMPLIFICATION,4.0,Black Friday + Corporate Festive Procurement
EV117,EV151,AMPLIFICATION,4.0,Black Friday + Post-Festival Restock / Consumption Normalization
EV117,EV161,AMPLIFICATION,5.0,Black Friday + Hornbill / Northeast Cultural Tourism Season
EV117,EV168,AMPLIFICATION,4.0,Black Friday + Diwali Pre-Stocking for Retailers
EV117,EV169,AMPLIFICATION,4.0,Black Friday + Wedding Retail Inventory Build-Up — Winter
EV118,EV122,AMPLIFICATION,4.5,Black Friday Consumer Electronics + Winter Onset — North India
EV118,EV127,AMPLIFICATION,4.0,Black Friday Consumer Electronics + Christmas-New Year Travel Peak
EV118,EV131,AMPLIFICATION,4.0,Black Friday Consumer Electronics + Winter Wedding Peak
EV118,EV132,AMPLIFICATION,4.0,Black Friday Consumer Electronics + Financial Year Planning / Corporate Budget Buying
EV118,EV135,AMPLIFICATION,4.5,Black Friday Consumer Electronics + Monsoon Withdrawal / Post-Monsoon
EV118,EV136,AMPLIFICATION,4.5,Black Friday Consumer Electronics + Post-Monsoon Pest/Humidity Cycle
EV118,EV150,AMPLIFICATION,4.0,Black Friday Consumer Electronics + Corporate Festive Procurement
EV118,EV151,AMPLIFICATION,4.0,Black Friday Consumer Electronics + Post-Festival Restock / Consumption Normalization
EV118,EV161,AMPLIFICATION,5.0,Black Friday Consumer Electronics + Hornbill / Northeast Cultural Tourism Season
EV118,EV168,AMPLIFICATION,4.0,Black Friday Consumer Electronics + Diwali Pre-Stocking for Retailers
EV118,EV169,AMPLIFICATION,4.0,Black Friday Consumer Electronics + Wedding Retail Inventory Build-Up — Winter
EV119,EV122,AMPLIFICATION,4.5,Black Friday Fashion Sales + Winter Onset — North India
EV119,EV127,AMPLIFICATION,4.0,Black Friday Fashion Sales + Christmas-New Year Travel Peak
EV119,EV131,AMPLIFICATION,4.0,Black Friday Fashion Sales + Winter Wedding Peak
EV119,EV132,AMPLIFICATION,4.0,Black Friday Fashion Sales + Financial Year Planning / Corporate Budget Buying
EV119,EV135,AMPLIFICATION,4.5,Black Friday Fashion Sales + Monsoon Withdrawal / Post-Monsoon
EV119,EV136,AMPLIFICATION,4.5,Black Friday Fashion Sales + Post-Monsoon Pest/Humidity Cycle
EV119,EV150,AMPLIFICATION,4.0,Black Friday Fashion Sales + Corporate Festive Procurement
EV119,EV151,AMPLIFICATION,4.0,Black Friday Fashion Sales + Post-Festival Restock / Consumption Normalization
EV119,EV161,AMPLIFICATION,5.0,Black Friday Fashion Sales + Hornbill / Northeast Cultural Tourism Season
EV119,EV168,AMPLIFICATION,4.0,Black Friday Fashion Sales + Diwali Pre-Stocking for Retailers
EV119,EV169,AMPLIFICATION,4.0,Black Friday Fashion Sales + Wedding Retail Inventory Build-Up — Winter
EV120,EV122,AMPLIFICATION,4.5,Post-Diwali Clearance + Winter Onset — North India
EV120,EV127,AMPLIFICATION,4.0,Post-Diwali Clearance + Christmas-New Year Travel Peak
EV120,EV131,AMPLIFICATION,4.0,Post-Diwali Clearance + Winter Wedding Peak
EV120,EV132,AMPLIFICATION,4.0,Post-Diwali Clearance + Financial Year Planning / Corporate Budget Buying
EV120,EV135,AMPLIFICATION,4.5,Post-Diwali Clearance + Monsoon Withdrawal / Post-Monsoon
EV120,EV136,AMPLIFICATION,4.5,Post-Diwali Clearance + Post-Monsoon Pest/Humidity Cycle
EV120,EV150,AMPLIFICATION,4.0,Post-Diwali Clearance + Corporate Festive Procurement
EV120,EV151,AMPLIFICATION,4.0,Post-Diwali Clearance + Post-Festival Restock / Consumption Normalization
EV120,EV160,AMPLIFICATION,5.0,Post-Diwali Clearance + Bathukamma Pre-Season
EV120,EV161,AMPLIFICATION,5.0,Post-Diwali Clearance + Hornbill / Northeast Cultural Tourism Season
EV120,EV168,AMPLIFICATION,4.0,Post-Diwali Clearance + Diwali Pre-Stocking for Retailers
EV120,EV169,AMPLIFICATION,4.0,Post-Diwali Clearance + Wedding Retail Inventory Build-Up — Winter
EV121,EV122,AMPLIFICATION,4.5,Cyber Monday + Winter Onset — North India
EV121,EV127,AMPLIFICATION,4.0,Cyber Monday + Christmas-New Year Travel Peak
EV121,EV131,AMPLIFICATION,4.0,Cyber Monday + Winter Wedding Peak
EV121,EV132,AMPLIFICATION,4.0,Cyber Monday + Financial Year Planning / Corporate Budget Buying
EV121,EV136,AMPLIFICATION,4.5,Cyber Monday + Post-Monsoon Pest/Humidity Cycle
EV121,EV150,AMPLIFICATION,4.0,Cyber Monday + Corporate Festive Procurement
EV121,EV151,AMPLIFICATION,4.0,Cyber Monday + Post-Festival Restock / Consumption Normalization
EV121,EV161,AMPLIFICATION,5.0,Cyber Monday + Hornbill / Northeast Cultural Tourism Season
EV121,EV168,AMPLIFICATION,4.0,Cyber Monday + Diwali Pre-Stocking for Retailers
EV121,EV169,AMPLIFICATION,4.0,Cyber Monday + Wedding Retail Inventory Build-Up — Winter
EV122,EV124,AMPLIFICATION,4.5,Winter Onset — North India + Secret Santa / Corporate Gifting
EV122,EV125,AMPLIFICATION,4.5,Winter Onset — North India + Christmas Holiday Kids Demand
EV122,EV127,ATTENUATION,3.5,Winter Onset — North India + Christmas-New Year Travel Peak
EV122,EV128,AMPLIFICATION,4.5,Winter Onset — North India + New Year Party Pre-Season
EV122,EV129,AMPLIFICATION,4.5,Winter Onset — North India + New Year's Eve
EV122,EV130,AMPLIFICATION,4.5,Winter Onset — North India + Year-End Clearance Sale
EV122,EV131,ATTENUATION,3.5,Winter Onset — North India + Winter Wedding Peak
EV122,EV132,ATTENUATION,3.5,Winter Onset — North India + Financial Year Planning / Corporate Budget Buying
EV122,EV150,ATTENUATION,3.5,Winter Onset — North India + Corporate Festive Procurement
EV122,EV151,ATTENUATION,3.5,Winter Onset — North India + Post-Festival Restock / Consumption Normalization
EV122,EV152,AMPLIFICATION,4.5,Winter Onset — North India + Pre-Christmas Home & Party Preparation
EV122,EV160,ATTENUATION,3.5,Winter Onset — North India + Bathukamma Pre-Season
EV122,EV161,ATTENUATION,3.5,Winter Onset — North India + Hornbill / Northeast Cultural Tourism Season
EV122,EV167,AMPLIFICATION,4.5,Winter Onset — North India + Festive Inventory Build-Up
EV122,EV168,ATTENUATION,3.5,Winter Onset — North India + Diwali Pre-Stocking for Retailers
EV122,EV169,ATTENUATION,3.5,Winter Onset — North India + Wedding Retail Inventory Build-Up — Winter
EV124,EV127,AMPLIFICATION,4.0,Secret Santa / Corporate Gifting + Christmas-New Year Travel Peak
EV124,EV131,AMPLIFICATION,4.0,Secret Santa / Corporate Gifting + Winter Wedding Peak
EV124,EV132,AMPLIFICATION,4.0,Secret Santa / Corporate Gifting + Financial Year Planning / Corporate Budget Buying
EV124,EV136,AMPLIFICATION,4.5,Secret Santa / Corporate Gifting + Post-Monsoon Pest/Humidity Cycle
EV124,EV150,AMPLIFICATION,4.0,Secret Santa / Corporate Gifting + Corporate Festive Procurement
EV124,EV151,AMPLIFICATION,4.0,Secret Santa / Corporate Gifting + Post-Festival Restock / Consumption Normalization
EV124,EV161,AMPLIFICATION,5.0,Secret Santa / Corporate Gifting + Hornbill / Northeast Cultural Tourism Season
EV124,EV168,AMPLIFICATION,4.0,Secret Santa / Corporate Gifting + Diwali Pre-Stocking for Retailers
EV124,EV169,AMPLIFICATION,4.0,Secret Santa / Corporate Gifting + Wedding Retail Inventory Build-Up — Winter
EV125,EV127,AMPLIFICATION,4.0,Christmas Holiday Kids Demand + Christmas-New Year Travel Peak
EV125,EV131,AMPLIFICATION,4.0,Christmas Holiday Kids Demand + Winter Wedding Peak
EV125,EV132,AMPLIFICATION,4.0,Christmas Holiday Kids Demand + Financial Year Planning / Corporate Budget Buying
