SUPPLIER_ID,SKU_ID,SUPPLIER_SKU,PURCHASE_COST,MOQ_UNITS,LEAD_TIME_DAYS,ORDER_MULTIPLE,PRIMARY_FLAG,ACTIVE_FLAG
sup-132,BAG-LUG-00305,VND-sup-132-BAG-LUG-,34.02,25,16,10,1,1
sup-160,BAG-LUG-00305,VND-sup-160-BAG-LUG-,36.74,50,28,10,0,1
sup-107,BAG-LUG-00306,VND-sup-107-BAG-LUG-,51.64,50,16,10,1,1
sup-190,BAG-LUG-00306,VND-sup-190-BAG-LUG-,61.45,200,29,10,0,1
sup-059,BAG-LUG-00307,VND-sup-059-BAG-LUG-,33.58,50,16,10,1,1
sup-021,BAG-LUG-00307,VND-sup-021-BAG-LUG-,39.96,100,21,10,0,1
sup-197,BAG-LUG-00308,VND-sup-197-BAG-LUG-,45.42,200,16,10,1,1
sup-163,BAG-LUG-00308,VND-sup-163-BAG-LUG-,54.96,100,20,10,0,1
sup-103,BAG-LUG-00309,VND-sup-103-BAG-LUG-,79.02,25,16,10,1,1
sup-146,BAG-LUG-00309,VND-sup-146-BAG-LUG-,97.19,100,25,10,0,1
sup-154,BAG-LUG-00310,VND-sup-154-BAG-LUG-,20.02,25,16,10,1,1
sup-132,BAG-LUG-00310,VND-sup-132-BAG-LUG-,22.82,100,28,10,0,1
sup-107,BAG-LUG-00311,VND-sup-107-BAG-LUG-,58.37,25,16,10,1,1
sup-190,BAG-LUG-00311,VND-sup-190-BAG-LUG-,69.46,50,28,10,0,1
sup-042,BAG-LUG-00312,VND-sup-042-BAG-LUG-,73.32,100,16,10,1,1
sup-086,BAG-LUG-00312,VND-sup-086-BAG-LUG-,81.39,25,21,10,0,1
sup-116,BAG-LUG-00313,VND-sup-116-BAG-LUG-,66.62,100,16,10,1,1
sup-154,BAG-LUG-00313,VND-sup-154-BAG-LUG-,72.62,200,31,10,0,1
sup-146,BAG-LUG-00314,VND-sup-146-BAG-LUG-,37.98,50,16,10,1,1
sup-116,BAG-LUG-00314,VND-sup-116-BAG-LUG-,45.2,25,25,10,0,1
sup-171,BAG-LUG-00315,VND-sup-171-BAG-LUG-,69.05,200,16,10,1,1
sup-132,BAG-LUG-00315,VND-sup-132-BAG-LUG-,82.17,100,31,10,0,1
sup-085,BAG-LUG-00316,VND-sup-085-BAG-LUG-,15.95,200,16,10,1,1
sup-163,BAG-LUG-00316,VND-sup-163-BAG-LUG-,17.23,100,31,10,0,1
sup-132,BAG-LUG-00317,VND-sup-132-BAG-LUG-,79.32,50,16,10,1,1
sup-086,BAG-LUG-00317,VND-sup-086-BAG-LUG-,85.67,200,28,10,0,1
sup-190,BAG-LUG-00318,VND-sup-190-BAG-LUG-,67.93,50,16,10,1,1
sup-045,BAG-LUG-00318,VND-sup-045-BAG-LUG-,78.8,25,27,10,0,1
sup-042,BAG-LUG-00319,VND-sup-042-BAG-LUG-,17.22,100,16,10,1,1
sup-059,BAG-LUG-00319,VND-sup-059-BAG-LUG-,19.8,100,22,10,0,1
sup-144,BAG-LUG-00320,VND-sup-144-BAG-LUG-,15.69,50,16,10,1,1
sup-171,BAG-LUG-00320,VND-sup-171-BAG-LUG-,18.36,50,24,10,0,1
sup-190,BAG-LUG-00321,VND-sup-190-BAG-LUG-,72.25,25,16,10,1,1
sup-146,BAG-LUG-00321,VND-sup-146-BAG-LUG-,75.86,200,26,10,0,1
sup-045,BAG-LUG-00322,VND-sup-045-BAG-LUG-,61.45,100,16,10,1,1
sup-190,BAG-LUG-00322,VND-sup-190-BAG-LUG-,73.74,100,26,10,0,1
sup-107,BAG-LUG-00323,VND-sup-107-BAG-LUG-,16.93,25,16,10,1,1
sup-059,BAG-LUG-00323,VND-sup-059-BAG-LUG-,17.78,25,29,10,0,1
sup-160,BAG-LUG-00324,VND-sup-160-BAG-LUG-,48.56,50,16,10,1,1
sup-046,BAG-LUG-00324,VND-sup-046-BAG-LUG-,53.42,50,21,10,0,1
sup-132,BAG-LUG-00325,VND-sup-132-BAG-LUG-,37.62,200,16,10,1,1
sup-163,BAG-LUG-00325,VND-sup-163-BAG-LUG-,42.13,25,23,10,0,1
sup-151,BAG-LUG-00326,VND-sup-151-BAG-LUG-,59.21,200,16,10,1,1
sup-084,BAG-LUG-00326,VND-sup-084-BAG-LUG-,72.24,25,26,10,0,1
sup-021,BAG-LUG-00327,VND-sup-021-BAG-LUG-,60.0,100,16,10,1,1
sup-001,BAG-LUG-00327,VND-sup-001-BAG-LUG-,64.8,25,31,10,0,1
sup-131,BAG-LUG-00328,VND-sup-131-BAG-LUG-,31.47,25,16,10,1,1
sup-149,BAG-LUG-00328,VND-sup-149-BAG-LUG-,35.88,100,29,10,0,1
sup-045,BAG-LUG-00329,VND-sup-045-BAG-LUG-,37.18,25,16,10,1,1
sup-085,BAG-LUG-00329,VND-sup-085-BAG-LUG-,43.5,200,20,10,0,1
sup-144,BAG-LUG-00330,VND-sup-144-BAG-LUG-,74.68,50,16,10,1,1
sup-154,BAG-LUG-00330,VND-sup-154-BAG-LUG-,91.86,50,26,10,0,1
sup-111,BAG-LUG-00331,VND-sup-111-BAG-LUG-,16.8,200,16,10,1,1
sup-151,BAG-LUG-00331,VND-sup-151-BAG-LUG-,18.14,100,21,10,0,1
sup-154,BAG-LUG-00332,VND-sup-154-BAG-LUG-,38.84,25,16,10,1,1
sup-111,BAG-LUG-00332,VND-sup-111-BAG-LUG-,43.89,200,24,10,0,1
sup-059,BAG-LUG-00333,VND-sup-059-BAG-LUG-,42.58,50,16,10,1,1
sup-131,BAG-LUG-00333,VND-sup-131-BAG-LUG-,53.22,50,31,10,0,1
sup-177,BAG-LUG-00334,VND-sup-177-BAG-LUG-,25.1,200,16,10,1,1
sup-010,BAG-LUG-00334,VND-sup-010-BAG-LUG-,26.61,50,26,10,0,1
sup-103,BAG-LUG-00335,VND-sup-103-BAG-LUG-,71.59,200,16,10,1,1
sup-086,BAG-LUG-00335,VND-sup-086-BAG-LUG-,88.06,50,22,10,0,1
sup-021,BAG-LUG-00336,VND-sup-021-BAG-LUG-,75.04,200,16,10,1,1
sup-107,BAG-LUG-00336,VND-sup-107-BAG-LUG-,88.55,25,28,10,0,1
sup-029,BAG-LUG-00337,VND-sup-029-BAG-LUG-,34.63,25,16,10,1,1
sup-187,BAG-LUG-00337,VND-sup-187-BAG-LUG-,37.75,25,30,10,0,1
sup-059,BAG-LUG-00338,VND-sup-059-BAG-LUG-,33.96,25,16,10,1,1
sup-069,BAG-LUG-00338,VND-sup-069-BAG-LUG-,37.36,50,29,10,0,1
sup-052,BAG-LUG-00339,VND-sup-052-BAG-LUG-,37.83,100,16,10,1,1
sup-030,BAG-LUG-00339,VND-sup-030-BAG-LUG-,44.64,200,28,10,0,1
sup-042,BAG-LUG-00340,VND-sup-042-BAG-LUG-,64.49,100,16,10,1,1
sup-187,BAG-LUG-00340,VND-sup-187-BAG-LUG-,77.39,50,27,10,0,1
sup-045,BAG-LUG-00341,VND-sup-045-BAG-LUG-,24.25,50,16,10,1,1
sup-107,BAG-LUG-00341,VND-sup-107-BAG-LUG-,30.07,100,22,10,0,1
sup-029,BAG-LUG-00342,VND-sup-029-BAG-LUG-,64.79,100,16,10,1,1
sup-190,BAG-LUG-00342,VND-sup-190-BAG-LUG-,78.4,50,28,10,0,1
sup-177,BAG-LUG-00343,VND-sup-177-BAG-LUG-,66.5,50,16,10,1,1
sup-086,BAG-LUG-00343,VND-sup-086-BAG-LUG-,72.48,200,31,10,0,1
sup-038,BAG-LUG-00344,VND-sup-038-BAG-LUG-,38.46,25,16,10,1,1
sup-154,BAG-LUG-00344,VND-sup-154-BAG-LUG-,42.31,25,28,10,0,1
sup-171,BAG-LUG-00345,VND-sup-171-BAG-LUG-,41.81,200,16,10,1,1
sup-046,BAG-LUG-00345,VND-sup-046-BAG-LUG-,47.25,100,19,10,0,1
sup-197,BAG-LUG-00346,VND-sup-197-BAG-LUG-,27.77,50,16,10,1,1
sup-132,BAG-LUG-00346,VND-sup-132-BAG-LUG-,33.32,100,20,10,0,1
sup-144,BAG-LUG-00347,VND-sup-144-BAG-LUG-,42.09,25,16,10,1,1
sup-046,BAG-LUG-00347,VND-sup-046-BAG-LUG-,45.88,25,22,10,0,1
sup-139,BAG-LUG-00348,VND-sup-139-BAG-LUG-,55.94,100,16,10,1,1
sup-103,BAG-LUG-00348,VND-sup-103-BAG-LUG-,67.69,25,25,10,0,1
sup-029,BAG-LUG-00349,VND-sup-029-BAG-LUG-,40.29,50,16,10,1,1
sup-046,BAG-LUG-00349,VND-sup-046-BAG-LUG-,49.15,200,30,10,0,1
sup-154,BAG-LUG-00350,VND-sup-154-BAG-LUG-,57.72,100,16,10,1,1
sup-149,BAG-LUG-00350,VND-sup-149-BAG-LUG-,61.76,50,19,10,0,1
sup-197,BAG-LUG-00351,VND-sup-197-BAG-LUG-,55.6,50,16,10,1,1
sup-107,BAG-LUG-00351,VND-sup-107-BAG-LUG-,63.94,25,26,10,0,1
sup-197,BAG-LUG-00352,VND-sup-197-BAG-LUG-,15.26,50,16,10,1,1
sup-149,BAG-LUG-00352,VND-sup-149-BAG-LUG-,18.46,100,20,10,0,1
sup-052,BAG-LUG-00353,VND-sup-052-BAG-LUG-,34.41,50,16,10,1,1
sup-103,BAG-LUG-00353,VND-sup-103-BAG-LUG-,36.13,200,31,10,0,1
sup-149,BAG-LUG-00354,VND-sup-149-BAG-LUG-,43.62,50,16,10,1,1
sup-177,BAG-LUG-00354,VND-sup-177-BAG-LUG-,50.6,50,23,10,0,1
sup-069,BAG-LUG-00355,VND-sup-069-BAG-LUG-,36.14,200,16,10,1,1
sup-187,BAG-LUG-00355,VND-sup-187-BAG-LUG-,39.75,50,30,10,0,1
sup-139,BAG-LUG-00356,VND-sup-139-BAG-LUG-,21.64,50,16,10,1,1
sup-038,BAG-LUG-00356,VND-sup-038-BAG-LUG-,25.54,25,31,10,0,1
sup-029,BAG-LUG-00357,VND-sup-029-BAG-LUG-,40.01,100,16,10,1,1
sup-084,BAG-LUG-00357,VND-sup-084-BAG-LUG-,44.41,25,30,10,0,1
sup-151,BAG-LUG-00358,VND-sup-151-BAG-LUG-,41.97,100,16,10,1,1
sup-154,BAG-LUG-00358,VND-sup-154-BAG-LUG-,47.43,200,22,10,0,1
sup-086,BAG-LUG-00359,VND-sup-086-BAG-LUG-,49.83,200,16,10,1,1
sup-021,BAG-LUG-00359,VND-sup-021-BAG-LUG-,61.79,200,19,10,0,1
sup-146,BAG-LUG-00360,VND-sup-146-BAG-LUG-,67.97,100,16,10,1,1
sup-171,BAG-LUG-00360,VND-sup-171-BAG-LUG-,74.77,100,22,10,0,1
sup-107,BAG-LUG-00361,VND-sup-107-BAG-LUG-,15.89,100,16,10,1,1
sup-111,BAG-LUG-00361,VND-sup-111-BAG-LUG-,17.16,200,30,10,0,1
sup-001,BAG-LUG-00362,VND-sup-001-BAG-LUG-,42.59,100,16,10,1,1
sup-030,BAG-LUG-00362,VND-sup-030-BAG-LUG-,46.42,50,23,10,0,1
sup-151,BAG-LUG-00363,VND-sup-151-BAG-LUG-,76.22,25,16,10,1,1
sup-197,BAG-LUG-00363,VND-sup-197-BAG-LUG-,93.75,200,29,10,0,1
sup-059,BAG-LUG-00364,VND-sup-059-BAG-LUG-,41.3,25,16,10,1,1
sup-029,BAG-LUG-00364,VND-sup-029-BAG-LUG-,51.62,50,30,10,0,1
sup-052,BAG-LUG-00365,VND-sup-052-BAG-LUG-,49.72,100,16,10,1,1
sup-160,BAG-LUG-00365,VND-sup-160-BAG-LUG-,53.2,25,25,10,0,1
sup-069,BAG-LUG-00366,VND-sup-069-BAG-LUG-,49.26,50,16,10,1,1
sup-149,BAG-LUG-00366,VND-sup-149-BAG-LUG-,58.13,50,23,10,0,1
sup-151,BAG-LUG-00367,VND-sup-151-BAG-LUG-,32.86,25,16,10,1,1
sup-177,BAG-LUG-00367,VND-sup-177-BAG-LUG-,34.83,200,24,10,0,1
sup-059,BAG-LUG-00368,VND-sup-059-BAG-LUG-,37.85,25,16,10,1,1
sup-177,BAG-LUG-00368,VND-sup-177-BAG-LUG-,44.66,200,22,10,0,1
sup-086,BAG-LUG-00369,VND-sup-086-BAG-LUG-,72.25,100,16,10,1,1
sup-146,BAG-LUG-00369,VND-sup-146-BAG-LUG-,82.36,200,25,10,0,1
sup-085,BAG-LUG-00370,VND-sup-085-BAG-LUG-,34.19,100,16,10,1,1
sup-021,BAG-LUG-00370,VND-sup-021-BAG-LUG-,42.4,25,30,10,0,1
sup-103,BAG-LUG-00371,VND-sup-103-BAG-LUG-,31.7,100,16,10,1,1
sup-085,BAG-LUG-00371,VND-sup-085-BAG-LUG-,38.67,50,31,10,0,1
sup-197,BAG-LUG-00372,VND-sup-197-BAG-LUG-,67.89,100,16,10,1,1
sup-010,BAG-LUG-00372,VND-sup-010-BAG-LUG-,84.86,200,23,10,0,1
sup-107,BAG-LUG-00373,VND-sup-107-BAG-LUG-,66.61,200,16,10,1,1
sup-042,BAG-LUG-00373,VND-sup-042-BAG-LUG-,72.6,200,30,10,0,1
sup-177,BAG-LUG-00374,VND-sup-177-BAG-LUG-,16.42,100,16,10,1,1
sup-104,BAG-LUG-00374,VND-sup-104-BAG-LUG-,18.72,200,28,10,0,1
sup-177,BAG-LUG-00375,VND-sup-177-BAG-LUG-,22.33,200,16,10,1,1
sup-001,BAG-LUG-00375,VND-sup-001-BAG-LUG-,27.24,50,30,10,0,1
sup-171,BAG-LUG-00376,VND-sup-171-BAG-LUG-,65.96,100,16,10,1,1
sup-046,BAG-LUG-00376,VND-sup-046-BAG-LUG-,69.92,50,19,10,0,1
sup-086,BAG-LUG-00377,VND-sup-086-BAG-LUG-,75.26,200,16,10,1,1
sup-010,BAG-LUG-00377,VND-sup-010-BAG-LUG-,83.54,200,26,10,0,1
sup-059,BAG-LUG-00378,VND-sup-059-BAG-LUG-,76.21,200,16,10,1,1
sup-154,BAG-LUG-00378,VND-sup-154-BAG-LUG-,84.59,100,24,10,0,1
sup-085,BAG-LUG-00379,VND-sup-085-BAG-LUG-,56.39,25,16,10,1,1
sup-052,BAG-LUG-00379,VND-sup-052-BAG-LUG-,69.92,200,24,10,0,1
sup-187,BAG-LUG-00380,VND-sup-187-BAG-LUG-,36.11,200,16,10,1,1
sup-069,BAG-LUG-00380,VND-sup-069-BAG-LUG-,38.64,200,28,10,0,1
sup-116,BAG-LUG-00381,VND-sup-116-BAG-LUG-,75.68,200,16,10,1,1
sup-163,BAG-LUG-00381,VND-sup-163-BAG-LUG-,87.79,100,31,10,0,1
sup-151,BAG-LUG-00382,VND-sup-151-BAG-LUG-,30.4,25,16,10,1,1
sup-146,BAG-LUG-00382,VND-sup-146-BAG-LUG-,36.78,25,23,10,0,1
sup-187,BAG-LUG-00383,VND-sup-187-BAG-LUG-,77.81,25,16,10,1,1
sup-139,BAG-LUG-00383,VND-sup-139-BAG-LUG-,82.48,200,25,10,0,1
sup-177,BAG-LUG-00384,VND-sup-177-BAG-LUG-,36.44,200,16,10,1,1
sup-010,BAG-LUG-00384,VND-sup-010-BAG-LUG-,38.26,25,21,10,0,1
sup-190,BAG-LUG-00385,VND-sup-190-BAG-LUG-,45.28,25,16,10,1,1
sup-131,BAG-LUG-00385,VND-sup-131-BAG-LUG-,51.62,200,26,10,0,1
sup-030,BAG-LUG-00386,VND-sup-030-BAG-LUG-,48.24,200,16,10,1,1
sup-104,BAG-LUG-00386,VND-sup-104-BAG-LUG-,56.44,50,20,10,0,1
sup-139,BAG-LUG-00387,VND-sup-139-BAG-LUG-,23.95,50,16,10,1,1
sup-151,BAG-LUG-00387,VND-sup-151-BAG-LUG-,26.11,50,21,10,0,1
sup-086,BAG-LUG-00388,VND-sup-086-BAG-LUG-,46.52,25,16,10,1,1
sup-160,BAG-LUG-00388,VND-sup-160-BAG-LUG-,49.31,100,26,10,0,1
sup-163,BAG-LUG-00389,VND-sup-163-BAG-LUG-,17.21,200,16,10,1,1
sup-116,BAG-LUG-00389,VND-sup-116-BAG-LUG-,21.0,50,30,10,0,1
sup-160,BAG-LUG-00390,VND-sup-160-BAG-LUG-,55.44,100,16,10,1,1
sup-010,BAG-LUG-00390,VND-sup-010-BAG-LUG-,68.75,200,20,10,0,1
sup-197,BAG-LUG-00391,VND-sup-197-BAG-LUG-,62.56,100,16,10,1,1
sup-139,BAG-LUG-00391,VND-sup-139-BAG-LUG-,67.56,25,26,10,0,1
sup-045,BAG-LUG-00392,VND-sup-045-BAG-LUG-,15.08,25,16,10,1,1
sup-107,BAG-LUG-00392,VND-sup-107-BAG-LUG-,17.34,25,26,10,0,1
sup-132,BAG-LUG-00393,VND-sup-132-BAG-LUG-,32.67,50,16,10,1,1
sup-154,BAG-LUG-00393,VND-sup-154-BAG-LUG-,38.22,200,23,10,0,1
sup-131,BAG-LUG-00394,VND-sup-131-BAG-LUG-,50.33,25,16,10,1,1
sup-163,BAG-LUG-00394,VND-sup-163-BAG-LUG-,60.9,50,28,10,0,1
sup-052,BAG-LUG-00395,VND-sup-052-BAG-LUG-,38.29,50,16,10,1,1
sup-144,BAG-LUG-00395,VND-sup-144-BAG-LUG-,47.1,50,27,10,0,1
sup-052,BAG-LUG-00396,VND-sup-052-BAG-LUG-,53.3,50,16,10,1,1
sup-139,BAG-LUG-00396,VND-sup-139-BAG-LUG-,59.16,25,22,10,0,1
sup-042,BAG-LUG-00397,VND-sup-042-BAG-LUG-,19.77,50,16,10,1,1
sup-116,BAG-LUG-00397,VND-sup-116-BAG-LUG-,20.76,25,24,10,0,1
sup-163,BAG-LUG-00398,VND-sup-163-BAG-LUG-,59.4,25,16,10,1,1
sup-111,BAG-LUG-00398,VND-sup-111-BAG-LUG-,70.69,50,31,10,0,1
sup-116,BAG-LUG-00399,VND-sup-116-BAG-LUG-,54.93,25,16,10,1,1
sup-160,BAG-LUG-00399,VND-sup-160-BAG-LUG-,60.97,200,22,10,0,1
sup-107,BAG-LUG-00400,VND-sup-107-BAG-LUG-,61.85,200,16,10,1,1
sup-086,BAG-LUG-00400,VND-sup-086-BAG-LUG-,77.31,100,31,10,0,1
sup-052,BAG-LUG-00401,VND-sup-052-BAG-LUG-,28.51,200,16,10,1,1
sup-144,BAG-LUG-00401,VND-sup-144-BAG-LUG-,33.93,25,30,10,0,1
sup-177,BAG-LUG-00402,VND-sup-177-BAG-LUG-,53.07,25,16,10,1,1
sup-001,BAG-LUG-00402,VND-sup-001-BAG-LUG-,56.78,200,27,10,0,1
sup-163,BAG-LUG-00403,VND-sup-163-BAG-LUG-,46.92,50,16,10,1,1
sup-086,BAG-LUG-00403,VND-sup-086-BAG-LUG-,52.08,50,29,10,0,1
sup-160,BAG-LUG-00404,VND-sup-160-BAG-LUG-,34.53,25,16,10,1,1
sup-190,BAG-LUG-00404,VND-sup-190-BAG-LUG-,41.44,50,28,10,0,1
sup-116,BAG-LUG-00405,VND-sup-116-BAG-LUG-,43.85,100,16,10,1,1
sup-103,BAG-LUG-00405,VND-sup-103-BAG-LUG-,54.81,100,31,10,0,1
sup-046,BAG-LUG-00406,VND-sup-046-BAG-LUG-,29.85,200,16,10,1,1
sup-104,BAG-LUG-00406,VND-sup-104-BAG-LUG-,31.34,200,23,10,0,1
sup-187,BAG-LUG-00407,VND-sup-187-BAG-LUG-,31.16,50,16,10,1,1
sup-131,BAG-LUG-00407,VND-sup-131-BAG-LUG-,33.96,25,20,10,0,1
sup-132,BAG-LUG-00408,VND-sup-132-BAG-LUG-,31.47,200,16,10,1,1
sup-131,BAG-LUG-00408,VND-sup-131-BAG-LUG-,33.99,100,19,10,0,1
sup-085,BAG-LUG-00409,VND-sup-085-BAG-LUG-,58.73,200,16,10,1,1
sup-087,BAG-LUG-00409,VND-sup-087-BAG-LUG-,66.95,200,28,10,0,1
sup-030,BAG-LUG-00410,VND-sup-030-BAG-LUG-,54.99,100,16,10,1,1
sup-149,BAG-LUG-00410,VND-sup-149-BAG-LUG-,62.69,25,21,10,0,1
sup-163,BAG-LUG-00411,VND-sup-163-BAG-LUG-,44.76,200,16,10,1,1
sup-069,BAG-LUG-00411,VND-sup-069-BAG-LUG-,55.05,200,25,10,0,1
sup-197,BAG-LUG-00412,VND-sup-197-BAG-LUG-,22.35,200,16,10,1,1
sup-069,BAG-LUG-00412,VND-sup-069-BAG-LUG-,27.49,50,28,10,0,1
sup-086,BAG-LUG-00413,VND-sup-086-BAG-LUG-,67.04,200,16,10,1,1
sup-116,BAG-LUG-00413,VND-sup-116-BAG-LUG-,80.45,100,27,10,0,1
sup-010,BAG-LUG-00414,VND-sup-010-BAG-LUG-,34.33,25,16,10,1,1
sup-104,BAG-LUG-00414,VND-sup-104-BAG-LUG-,41.54,25,19,10,0,1
sup-069,BAG-LUG-00415,VND-sup-069-BAG-LUG-,61.49,100,16,10,1,1
sup-103,BAG-LUG-00415,VND-sup-103-BAG-LUG-,71.33,50,24,10,0,1
sup-171,BAG-LUG-00416,VND-sup-171-BAG-LUG-,76.2,100,16,10,1,1
sup-104,BAG-LUG-00416,VND-sup-104-BAG-LUG-,90.68,25,31,10,0,1
sup-151,BAG-LUG-00417,VND-sup-151-BAG-LUG-,25.4,100,16,10,1,1
sup-104,BAG-LUG-00417,VND-sup-104-BAG-LUG-,27.94,50,30,10,0,1
sup-087,BAG-LUG-00418,VND-sup-087-BAG-LUG-,24.19,25,16,10,1,1
sup-111,BAG-LUG-00418,VND-sup-111-BAG-LUG-,29.27,50,25,10,0,1
sup-107,BAG-LUG-00419,VND-sup-107-BAG-LUG-,64.71,100,16,10,1,1
sup-177,BAG-LUG-00419,VND-sup-177-BAG-LUG-,77.0,200,25,10,0,1
sup-069,BAG-LUG-00420,VND-sup-069-BAG-LUG-,54.14,100,16,10,1,1
sup-160,BAG-LUG-00420,VND-sup-160-BAG-LUG-,59.55,50,30,10,0,1
sup-197,BAG-LUG-00421,VND-sup-197-BAG-LUG-,38.13,100,16,10,1,1
sup-163,BAG-LUG-00421,VND-sup-163-BAG-LUG-,47.28,200,21,10,0,1
sup-107,BAG-LUG-00422,VND-sup-107-BAG-LUG-,38.65,50,16,10,1,1
sup-038,BAG-LUG-00422,VND-sup-038-BAG-LUG-,44.45,100,26,10,0,1
sup-045,BAG-LUG-00423,VND-sup-045-BAG-LUG-,19.5,50,16,10,1,1
sup-084,BAG-LUG-00423,VND-sup-084-BAG-LUG-,23.4,50,27,10,0,1
sup-160,BAG-LUG-00424,VND-sup-160-BAG-LUG-,30.8,25,16,10,1,1
sup-187,BAG-LUG-00424,VND-sup-187-BAG-LUG-,34.19,25,27,10,0,1
sup-171,BAG-LUG-00425,VND-sup-171-BAG-LUG-,71.26,50,16,10,1,1
sup-059,BAG-LUG-00425,VND-sup-059-BAG-LUG-,76.96,100,31,10,0,1
sup-010,BAG-LUG-00426,VND-sup-010-BAG-LUG-,44.71,100,16,10,1,1
sup-187,BAG-LUG-00426,VND-sup-187-BAG-LUG-,49.63,100,22,10,0,1
sup-197,BAG-LUG-00427,VND-sup-197-BAG-LUG-,44.51,200,16,10,1,1
sup-171,BAG-LUG-00427,VND-sup-171-BAG-LUG-,47.63,50,25,10,0,1
sup-059,BAG-LUG-00428,VND-sup-059-BAG-LUG-,78.05,50,16,10,1,1
sup-038,BAG-LUG-00428,VND-sup-038-BAG-LUG-,85.86,200,25,10,0,1
sup-103,BAG-LUG-00429,VND-sup-103-BAG-LUG-,34.87,50,16,10,1,1
sup-144,BAG-LUG-00429,VND-sup-144-BAG-LUG-,36.96,50,27,10,0,1
sup-038,BAG-LUG-00430,VND-sup-038-BAG-LUG-,45.04,200,16,10,1,1
sup-010,BAG-LUG-00430,VND-sup-010-BAG-LUG-,49.99,25,24,10,0,1
sup-132,BAG-LUG-00431,VND-sup-132-BAG-LUG-,25.72,50,16,10,1,1
sup-146,BAG-LUG-00431,VND-sup-146-BAG-LUG-,31.89,200,28,10,0,1
sup-154,BAG-LUG-00432,VND-sup-154-BAG-LUG-,68.75,100,16,10,1,1
sup-177,BAG-LUG-00432,VND-sup-177-BAG-LUG-,81.81,25,24,10,0,1
sup-190,BAG-LUG-00433,VND-sup-190-BAG-LUG-,43.69,100,16,10,1,1
sup-038,BAG-LUG-00433,VND-sup-038-BAG-LUG-,53.3,50,21,10,0,1
sup-001,BAG-LUG-00434,VND-sup-001-BAG-LUG-,58.46,25,16,10,1,1
sup-171,BAG-LUG-00434,VND-sup-171-BAG-LUG-,67.81,200,21,10,0,1
sup-042,BAG-LUG-00435,VND-sup-042-BAG-LUG-,78.37,50,16,10,1,1
sup-111,BAG-LUG-00435,VND-sup-111-BAG-LUG-,92.48,200,22,10,0,1
sup-163,BAG-LUG-00436,VND-sup-163-BAG-LUG-,60.42,25,16,10,1,1
sup-045,BAG-LUG-00436,VND-sup-045-BAG-LUG-,71.3,100,28,10,0,1
sup-139,BAG-LUG-00437,VND-sup-139-BAG-LUG-,41.95,50,16,10,1,1
sup-160,BAG-LUG-00437,VND-sup-160-BAG-LUG-,46.15,50,30,10,0,1
sup-045,BAG-LUG-00438,VND-sup-045-BAG-LUG-,72.0,200,16,10,1,1
sup-154,BAG-LUG-00438,VND-sup-154-BAG-LUG-,78.48,25,30,10,0,1
sup-021,BAG-LUG-00439,VND-sup-021-BAG-LUG-,69.47,200,16,10,1,1
sup-087,BAG-LUG-00439,VND-sup-087-BAG-LUG-,74.33,25,19,10,0,1
sup-086,BAG-LUG-00440,VND-sup-086-BAG-LUG-,38.3,50,16,10,1,1
sup-069,BAG-LUG-00440,VND-sup-069-BAG-LUG-,47.88,25,30,10,0,1
sup-001,BAG-LUG-00441,VND-sup-001-BAG-LUG-,64.54,50,16,10,1,1
sup-059,BAG-LUG-00441,VND-sup-059-BAG-LUG-,78.09,25,27,10,0,1
sup-144,BAG-LUG-00442,VND-sup-144-BAG-LUG-,59.58,100,16,10,1,1
sup-104,BAG-LUG-00442,VND-sup-104-BAG-LUG-,72.09,25,28,10,0,1
sup-069,BAG-LUG-00443,VND-sup-069-BAG-LUG-,58.76,100,16,10,1,1
sup-146,BAG-LUG-00443,VND-sup-146-BAG-LUG-,65.81,25,22,10,0,1
sup-190,BAG-LUG-00444,VND-sup-190-BAG-LUG-,68.96,25,16,10,1,1
sup-059,BAG-LUG-00444,VND-sup-059-BAG-LUG-,77.92,200,24,10,0,1
sup-010,BAG-LUG-00445,VND-sup-010-BAG-LUG-,19.81,200,16,10,1,1
sup-038,BAG-LUG-00445,VND-sup-038-BAG-LUG-,22.39,50,30,10,0,1
sup-052,BAG-LUG-00446,VND-sup-052-BAG-LUG-,45.62,200,16,10,1,1
sup-085,BAG-LUG-00446,VND-sup-085-BAG-LUG-,53.83,25,28,10,0,1
sup-103,BAG-LUG-00447,VND-sup-103-BAG-LUG-,16.22,200,16,10,1,1
sup-021,BAG-LUG-00447,VND-sup-021-BAG-LUG-,19.14,25,20,10,0,1
sup-030,BAG-LUG-00448,VND-sup-030-BAG-LUG-,36.48,100,16,10,1,1
sup-171,BAG-LUG-00448,VND-sup-171-BAG-LUG-,42.68,25,26,10,0,1
sup-059,BAG-LUG-00449,VND-sup-059-BAG-LUG-,40.87,50,16,10,1,1
sup-187,BAG-LUG-00449,VND-sup-187-BAG-LUG-,43.32,100,19,10,0,1
sup-084,BAG-LUG-00450,VND-sup-084-BAG-LUG-,76.56,50,16,10,1,1
sup-146,BAG-LUG-00450,VND-sup-146-BAG-LUG-,89.58,50,26,10,0,1
sup-160,BAG-LUG-00451,VND-sup-160-BAG-LUG-,73.04,50,16,10,1,1
sup-046,BAG-LUG-00451,VND-sup-046-BAG-LUG-,85.46,200,22,10,0,1
sup-111,BAG-LUG-00452,VND-sup-111-BAG-LUG-,65.84,50,16,10,1,1
