PRODUCT_ID,FAMILY_ID,PRODUCT_NAME,BRAND_ID,MANUFACTURER_ID,PRODUCT_TYPE
PRD-01215,FAM-00453,DVDs/Blu-rays where applicable - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01216,FAM-00453,DVDs/Blu-rays where applicable - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01217,FAM-00454,Digital media cards - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01218,FAM-00454,Digital media cards - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01219,FAM-00455,Music merchandise - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01220,FAM-00455,Music merchandise - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01221,FAM-00456,Movies/TV merchandise - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01222,FAM-00456,Movies/TV merchandise - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01223,FAM-00457,Posters - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01224,FAM-00457,Posters - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01225,FAM-00458,Collectible merchandise - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01226,FAM-00458,Collectible merchandise - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01227,FAM-00459,Fan merchandise - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01228,FAM-00459,Fan merchandise - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01229,FAM-00460,Belts - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01230,FAM-00460,Belts - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01231,FAM-00460,Belts - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01232,FAM-00460,Belts - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01233,FAM-00461,Wallets - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01234,FAM-00461,Wallets - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01235,FAM-00461,Wallets - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01236,FAM-00461,Wallets - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01237,FAM-00462,Card holders - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01238,FAM-00462,Card holders - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01239,FAM-00462,Card holders - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01240,FAM-00462,Card holders - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01241,FAM-00463,Handbags - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01242,FAM-00463,Handbags - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01243,FAM-00463,Handbags - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01244,FAM-00463,Handbags - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01245,FAM-00464,Purses - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01246,FAM-00464,Purses - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01247,FAM-00464,Purses - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01248,FAM-00464,Purses - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01249,FAM-00465,Clutches - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01250,FAM-00465,Clutches - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01251,FAM-00465,Clutches - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01252,FAM-00465,Clutches - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01253,FAM-00466,Backpacks - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01254,FAM-00466,Backpacks - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01255,FAM-00466,Backpacks - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01256,FAM-00466,Backpacks - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01257,FAM-00467,Scarves - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01258,FAM-00467,Scarves - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01259,FAM-00467,Scarves - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01260,FAM-00467,Scarves - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01261,FAM-00468,Hats - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01262,FAM-00468,Hats - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01263,FAM-00468,Hats - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01264,FAM-00468,Hats - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01265,FAM-00469,Caps - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01266,FAM-00469,Caps - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01267,FAM-00469,Caps - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01268,FAM-00469,Caps - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01269,FAM-00470,Gloves - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01270,FAM-00470,Gloves - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01271,FAM-00470,Gloves - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01272,FAM-00470,Gloves - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01273,FAM-00471,Sunglasses - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01274,FAM-00471,Sunglasses - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01275,FAM-00471,Sunglasses - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01276,FAM-00471,Sunglasses - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01277,FAM-00472,Hair accessories - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01278,FAM-00472,Hair accessories - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01279,FAM-00472,Hair accessories - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01280,FAM-00472,Hair accessories - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01281,FAM-00473,Hair bands - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01282,FAM-00473,Hair bands - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01283,FAM-00473,Hair bands - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01284,FAM-00473,Hair bands - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01285,FAM-00474,Hair clips - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01286,FAM-00474,Hair clips - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01287,FAM-00474,Hair clips - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01288,FAM-00474,Hair clips - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01289,FAM-00475,Brooches - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01290,FAM-00475,Brooches - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01291,FAM-00475,Brooches - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01292,FAM-00475,Brooches - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01293,FAM-00476,Tie - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01294,FAM-00476,Tie - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01295,FAM-00476,Tie - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01296,FAM-00476,Tie - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01297,FAM-00477,Bow tie - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01298,FAM-00477,Bow tie - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01299,FAM-00477,Bow tie - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01300,FAM-00477,Bow tie - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01301,FAM-00478,Cufflinks - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01302,FAM-00478,Cufflinks - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01303,FAM-00478,Cufflinks - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01304,FAM-00478,Cufflinks - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01305,FAM-00479,Pocket squares - Standard Fit,Brand X,Manufacturer Direct,Standard Fit
PRD-01306,FAM-00479,Pocket squares - Standard Fit,Brand Y,Manufacturer Direct,Standard Fit
PRD-01307,FAM-00479,Pocket squares - Premium Style,Brand X,Manufacturer Direct,Premium Style
PRD-01308,FAM-00479,Pocket squares - Premium Style,Brand Y,Manufacturer Direct,Premium Style
PRD-01309,FAM-00480,Decorations - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01310,FAM-00480,Decorations - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01311,FAM-00481,Party goods - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01312,FAM-00481,Party goods - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01313,FAM-00482,Gift products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01314,FAM-00482,Gift products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01315,FAM-00483,Chocolates - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01316,FAM-00483,Chocolates - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01317,FAM-00484,Flowers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01318,FAM-00484,Flowers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01319,FAM-00485,Gifts - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01320,FAM-00485,Gifts - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01321,FAM-00486,Cards - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01322,FAM-00486,Cards - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01323,FAM-00487,Decorative merchandise - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01324,FAM-00487,Decorative merchandise - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01325,FAM-00488,Eggs - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01326,FAM-00488,Eggs - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01327,FAM-00489,Decorations - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01328,FAM-00489,Decorations - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01329,FAM-00490,Gifts - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01330,FAM-00490,Gifts - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01331,FAM-00491,Costumes - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01332,FAM-00491,Costumes - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01333,FAM-00492,Decorations - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01334,FAM-00492,Decorations - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01335,FAM-00493,Masks - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01336,FAM-00493,Masks - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01337,FAM-00494,Party products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01338,FAM-00494,Party products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01339,FAM-00495,Trees - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01340,FAM-00495,Trees - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01341,FAM-00496,Ornaments - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01342,FAM-00496,Ornaments - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01343,FAM-00497,Lights - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01344,FAM-00497,Lights - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01345,FAM-00498,Stockings - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01346,FAM-00498,Stockings - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01347,FAM-00499,Gifts - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01348,FAM-00499,Gifts - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01349,FAM-00500,Wrapping supplies - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01350,FAM-00500,Wrapping supplies - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01351,FAM-00501,Diwali decorations - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01352,FAM-00501,Diwali decorations - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01353,FAM-00502,Diyas - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01354,FAM-00502,Diyas - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01355,FAM-00503,Rangoli products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01356,FAM-00503,Rangoli products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01357,FAM-00504,Puja products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01358,FAM-00504,Puja products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01359,FAM-00505,Rakhi - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01360,FAM-00505,Rakhi - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01361,FAM-00506,Holi products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01362,FAM-00506,Holi products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01363,FAM-00507,Pongal merchandise - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01364,FAM-00507,Pongal merchandise - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01365,FAM-00508,Onam merchandise - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01366,FAM-00508,Onam merchandise - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01367,FAM-00509,Navratri/Dussehra products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01368,FAM-00509,Navratri/Dussehra products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01369,FAM-00510,Eid merchandise - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01370,FAM-00510,Eid merchandise - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01371,FAM-00511,Rainwear - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01372,FAM-00511,Rainwear - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01373,FAM-00512,Umbrellas - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01374,FAM-00512,Umbrellas - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01375,FAM-00513,Winterwear - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01376,FAM-00513,Winterwear - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01377,FAM-00514,Blankets - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01378,FAM-00514,Blankets - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01379,FAM-00515,Summer products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01380,FAM-00515,Summer products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01381,FAM-00516,Cooling products - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01382,FAM-00516,Cooling products - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01383,FAM-00517,Cut flowers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01384,FAM-00517,Cut flowers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01385,FAM-00518,Bouquets - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01386,FAM-00518,Bouquets - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01387,FAM-00519,Flower baskets - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01388,FAM-00519,Flower baskets - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01389,FAM-00520,Indoor plants - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01390,FAM-00520,Indoor plants - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01391,FAM-00521,Floral arrangements - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01392,FAM-00521,Floral arrangements - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01393,FAM-00522,Artificial flowers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
PRD-01394,FAM-00522,Artificial flowers - Standard Category,Generic Brand 2,Manufacturer Direct,Standard Category
PRD-01395,FAM-00523,Wedding flowers - Standard Category,Generic Brand 1,Manufacturer Direct,Standard Category
