SKU,Location_ID,Quantity_On_Hand,Reorder_Point,Target_Safety_Stock,Shrinkage_Rate,As_Of_Date
APP-WOM-00508,str-001,13,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00509,wh-001,49,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00509,str-001,2,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00510,wh-001,424,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00510,str-001,38,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00511,wh-001,447,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00511,str-001,20,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00512,wh-001,134,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00512,str-001,16,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00513,wh-001,350,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00513,str-001,40,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00514,wh-001,31,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00514,str-001,48,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00515,wh-001,18,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00515,str-001,23,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00516,wh-001,323,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00516,str-001,17,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00517,wh-001,103,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00517,str-001,9,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00518,wh-001,167,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00518,str-001,7,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00519,wh-001,223,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00519,str-001,47,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00520,wh-001,410,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00520,str-001,26,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00521,wh-001,408,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00521,str-001,45,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00522,wh-001,335,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00522,str-001,3,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00523,wh-001,278,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00523,str-001,3,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00524,wh-001,376,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00524,str-001,50,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00525,wh-001,307,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00525,str-001,43,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00526,wh-001,52,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00526,str-001,41,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00527,wh-001,360,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00527,str-001,27,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00528,wh-001,96,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00528,str-001,45,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00529,wh-001,447,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00529,str-001,12,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00530,wh-001,301,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00530,str-001,10,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00531,wh-001,227,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00531,str-001,10,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00532,wh-001,121,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00532,str-001,21,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00533,wh-001,333,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00533,str-001,49,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00534,wh-001,194,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00534,str-001,17,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00535,wh-001,292,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00535,str-001,29,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00536,wh-001,413,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00536,str-001,8,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00537,wh-001,61,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00537,str-001,7,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00538,wh-001,472,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00538,str-001,40,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00539,wh-001,31,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00539,str-001,33,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00540,wh-001,496,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00540,str-001,29,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00541,wh-001,221,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00541,str-001,2,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00542,wh-001,191,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00542,str-001,40,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00543,wh-001,339,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00543,str-001,32,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00544,wh-001,26,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00544,str-001,12,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00545,wh-001,420,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00545,str-001,22,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00546,wh-001,91,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00546,str-001,19,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00547,wh-001,13,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00547,str-001,41,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00548,wh-001,332,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00548,str-001,26,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00549,wh-001,452,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00549,str-001,19,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00550,wh-001,252,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00550,str-001,23,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00551,wh-001,187,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00551,str-001,28,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00552,wh-001,315,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00552,str-001,21,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00553,wh-001,105,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00553,str-001,28,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00554,wh-001,456,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00554,str-001,34,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00555,wh-001,71,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00555,str-001,46,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00556,wh-001,493,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00556,str-001,50,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00557,wh-001,24,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00557,str-001,46,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00558,wh-001,22,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00558,str-001,18,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00559,wh-001,255,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00559,str-001,1,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00560,wh-001,246,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00560,str-001,9,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00561,wh-001,49,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00561,str-001,15,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00562,wh-001,380,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00562,str-001,8,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00563,wh-001,218,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00563,str-001,0,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00564,wh-001,113,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00564,str-001,22,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00565,wh-001,230,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00565,str-001,22,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00566,wh-001,384,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00566,str-001,2,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00567,wh-001,209,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00567,str-001,13,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00568,wh-001,1,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00568,str-001,24,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00569,wh-001,319,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00569,str-001,21,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00570,wh-001,77,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00570,str-001,36,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00571,wh-001,344,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00571,str-001,12,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00572,wh-001,200,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00572,str-001,1,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00573,wh-001,129,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00573,str-001,22,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00574,wh-001,466,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00574,str-001,22,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00575,wh-001,48,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00575,str-001,42,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00576,wh-001,115,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00576,str-001,18,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00577,wh-001,55,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00577,str-001,4,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00578,wh-001,471,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00578,str-001,3,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00579,wh-001,162,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00579,str-001,17,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00580,wh-001,465,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00580,str-001,49,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00581,wh-001,66,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00581,str-001,5,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00582,wh-001,167,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00582,str-001,39,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00583,wh-001,465,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00583,str-001,4,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00584,wh-001,179,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00584,str-001,32,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00585,wh-001,500,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00585,str-001,8,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00586,wh-001,292,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00586,str-001,23,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00587,wh-001,348,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00587,str-001,44,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00588,wh-001,353,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00588,str-001,45,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00589,wh-001,392,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00589,str-001,31,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00590,wh-001,304,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00590,str-001,14,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00591,wh-001,109,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00591,str-001,38,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00592,wh-001,82,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00592,str-001,26,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00593,wh-001,285,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00593,str-001,23,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00594,wh-001,91,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00594,str-001,41,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00595,wh-001,374,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00595,str-001,19,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00596,wh-001,190,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00596,str-001,31,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00597,wh-001,4,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00597,str-001,3,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00598,wh-001,52,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00598,str-001,4,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00599,wh-001,292,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00599,str-001,48,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00600,wh-001,260,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00600,str-001,36,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00601,wh-001,315,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00601,str-001,45,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00602,wh-001,73,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00602,str-001,34,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00603,wh-001,378,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00603,str-001,40,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00604,wh-001,282,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00604,str-001,6,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00605,wh-001,487,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00605,str-001,50,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00606,wh-001,364,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00606,str-001,14,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00607,wh-001,13,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00607,str-001,10,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00608,wh-001,409,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00608,str-001,38,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00609,wh-001,415,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00609,str-001,28,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00610,wh-001,202,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00610,str-001,26,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00611,wh-001,11,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00611,str-001,39,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00612,wh-001,235,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00612,str-001,39,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00613,wh-001,480,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00613,str-001,0,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00614,wh-001,82,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00614,str-001,41,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00615,wh-001,243,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00615,str-001,30,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00616,wh-001,395,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00616,str-001,19,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00617,wh-001,108,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00617,str-001,43,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00618,wh-001,31,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00618,str-001,43,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00619,wh-001,96,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00619,str-001,25,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00620,wh-001,148,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00620,str-001,6,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00621,wh-001,492,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00621,str-001,0,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00622,wh-001,306,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00622,str-001,47,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00623,wh-001,314,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00623,str-001,17,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00624,wh-001,338,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00624,str-001,33,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00625,wh-001,338,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00625,str-001,49,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00626,wh-001,147,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00626,str-001,50,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00627,wh-001,283,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00627,str-001,42,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00628,wh-001,324,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00628,str-001,22,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00629,wh-001,0,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00629,str-001,48,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00630,wh-001,332,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00630,str-001,28,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00631,wh-001,262,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00631,str-001,7,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00632,wh-001,177,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00632,str-001,32,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00633,wh-001,480,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00633,str-001,30,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00634,wh-001,171,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00634,str-001,17,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00635,wh-001,190,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00635,str-001,5,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00636,wh-001,467,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00636,str-001,27,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00637,wh-001,490,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00637,str-001,42,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00638,wh-001,212,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00638,str-001,20,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00639,wh-001,38,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00639,str-001,35,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00640,wh-001,102,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00640,str-001,49,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00641,wh-001,58,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00641,str-001,48,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00642,wh-001,129,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00642,str-001,10,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00643,wh-001,431,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00643,str-001,36,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00644,wh-001,240,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00644,str-001,2,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00645,wh-001,323,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00645,str-001,39,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00646,wh-001,273,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00646,str-001,42,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00647,wh-001,199,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00647,str-001,7,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00648,wh-001,459,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00648,str-001,30,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00649,wh-001,294,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00649,str-001,34,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00650,wh-001,254,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00650,str-001,23,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00651,wh-001,461,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00651,str-001,1,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00652,wh-001,151,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00652,str-001,35,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00653,wh-001,492,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00653,str-001,10,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00654,wh-001,473,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00654,str-001,40,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00655,wh-001,295,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00655,str-001,2,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00656,wh-001,266,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00656,str-001,20,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00657,wh-001,68,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00657,str-001,34,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00658,wh-001,146,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00658,str-001,33,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00659,wh-001,263,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00659,str-001,15,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00660,wh-001,139,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00660,str-001,24,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00661,wh-001,466,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00661,str-001,39,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00662,wh-001,174,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00662,str-001,18,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00663,wh-001,451,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00663,str-001,23,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00664,wh-001,127,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00664,str-001,27,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00665,wh-001,82,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00665,str-001,47,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00666,wh-001,206,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00666,str-001,26,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00667,wh-001,403,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00667,str-001,45,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00668,wh-001,356,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00668,str-001,6,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00669,wh-001,84,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00669,str-001,1,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00670,wh-001,318,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00670,str-001,46,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00671,wh-001,45,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00671,str-001,12,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00672,wh-001,151,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00672,str-001,18,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00673,wh-001,219,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00673,str-001,19,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00674,wh-001,257,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00674,str-001,6,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00675,wh-001,282,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00675,str-001,45,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00676,wh-001,171,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00676,str-001,38,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00677,wh-001,480,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00677,str-001,3,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00678,wh-001,412,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00678,str-001,2,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00679,wh-001,288,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00679,str-001,50,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00680,wh-001,277,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00680,str-001,24,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00681,wh-001,16,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00681,str-001,49,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00682,wh-001,300,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00682,str-001,31,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00683,wh-001,201,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00683,str-001,27,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00684,wh-001,447,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00684,str-001,41,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00685,wh-001,308,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00685,str-001,23,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00686,wh-001,0,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00686,str-001,33,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00687,wh-001,415,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00687,str-001,28,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00688,wh-001,336,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00688,str-001,19,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00689,wh-001,351,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00689,str-001,0,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00690,wh-001,477,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00690,str-001,43,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00691,wh-001,132,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00691,str-001,19,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00692,wh-001,372,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00692,str-001,4,15,7,0.015,2026-09-14 20:18:25
APP-WOM-00693,wh-001,199,150,75,0.01,2026-09-14 20:18:25
APP-WOM-00693,str-001,38,15,7,0.015,2026-09-14 20:18:25
