SKU,Supplier_ID,Sourcing_Rank,Unit_Cost_Markup,Supplier_Lead_Time_Days
DIG-NON-00096,sup-017,Secondary,1.22,26
DIG-NON-00097,sup-071,Primary,1.0,14
DIG-NON-00097,sup-110,Secondary,1.1,18
DIG-NON-00098,sup-048,Primary,1.0,14
DIG-NON-00098,sup-172,Secondary,1.09,26
DIG-NON-00099,sup-172,Primary,1.0,14
DIG-NON-00099,sup-035,Secondary,1.16,20
DIG-NON-00100,sup-135,Primary,1.0,14
DIG-NON-00100,sup-119,Secondary,1.2,20
DIG-NON-00101,sup-057,Primary,1.0,14
DIG-NON-00101,sup-054,Secondary,1.08,23
DIG-NON-00102,sup-027,Primary,1.0,14
DIG-NON-00102,sup-054,Secondary,1.13,24
DIG-NON-00103,sup-127,Primary,1.0,14
DIG-NON-00103,sup-088,Secondary,1.15,17
DIG-NON-00104,sup-153,Primary,1.0,14
DIG-NON-00104,sup-172,Secondary,1.14,22
DIG-NON-00105,sup-024,Primary,1.0,14
DIG-NON-00105,sup-066,Secondary,1.15,27
DIG-NON-00106,sup-173,Primary,1.0,14
DIG-NON-00106,sup-113,Secondary,1.07,18
DIG-NON-00107,sup-113,Primary,1.0,14
DIG-NON-00107,sup-071,Secondary,1.05,25
DIG-NON-00108,sup-088,Primary,1.0,14
DIG-NON-00108,sup-130,Secondary,1.15,26
DIG-NON-00109,sup-119,Primary,1.0,14
DIG-NON-00109,sup-110,Secondary,1.12,22
DIG-NON-00110,sup-066,Primary,1.0,14
DIG-NON-00110,sup-057,Secondary,1.18,20
DIG-NON-00111,sup-135,Primary,1.0,14
DIG-NON-00111,sup-142,Secondary,1.11,18
DIG-NON-00112,sup-125,Primary,1.0,14
DIG-NON-00112,sup-130,Secondary,1.17,20
DIG-NON-00113,sup-106,Primary,1.0,14
DIG-NON-00113,sup-182,Secondary,1.18,20
DIG-NON-00114,sup-125,Primary,1.0,14
DIG-NON-00114,sup-048,Secondary,1.05,24
DIG-NON-00115,sup-090,Primary,1.0,14
DIG-NON-00115,sup-143,Secondary,1.15,27
DIG-NON-00116,sup-013,Primary,1.0,14
DIG-NON-00116,sup-188,Secondary,1.08,26
DIG-NON-00117,sup-025,Primary,1.0,14
DIG-NON-00117,sup-100,Secondary,1.15,18
DIG-NON-00118,sup-027,Primary,1.0,14
DIG-NON-00118,sup-130,Secondary,1.19,19
DIG-NON-00119,sup-173,Primary,1.0,14
DIG-NON-00119,sup-099,Secondary,1.15,26
DIG-NON-00120,sup-066,Primary,1.0,14
DIG-NON-00120,sup-130,Secondary,1.13,19
DIG-NON-00121,sup-089,Primary,1.0,14
DIG-NON-00121,sup-185,Secondary,1.08,19
DIG-NON-00122,sup-142,Primary,1.0,14
DIG-NON-00122,sup-037,Secondary,1.1,21
DIG-NON-00123,sup-142,Primary,1.0,14
DIG-NON-00123,sup-182,Secondary,1.13,27
DIG-NON-00124,sup-057,Primary,1.0,14
DIG-NON-00124,sup-100,Secondary,1.09,19
DIG-NON-00125,sup-173,Primary,1.0,14
DIG-NON-00125,sup-025,Secondary,1.12,27
DIG-NON-00126,sup-182,Primary,1.0,14
DIG-NON-00126,sup-063,Secondary,1.15,26
DIG-NON-00127,sup-182,Primary,1.0,14
DIG-NON-00127,sup-035,Secondary,1.09,25
DIG-NON-00128,sup-142,Primary,1.0,14
DIG-NON-00128,sup-039,Secondary,1.06,22
DIG-NON-00129,sup-054,Primary,1.0,14
DIG-NON-00129,sup-185,Secondary,1.07,25
DIG-NON-00130,sup-035,Primary,1.0,14
DIG-NON-00130,sup-025,Secondary,1.08,26
DIG-NON-00131,sup-119,Primary,1.0,14
DIG-NON-00131,sup-017,Secondary,1.22,19
DIG-NON-00132,sup-039,Primary,1.0,14
DIG-NON-00132,sup-125,Secondary,1.23,27
DIG-NON-00133,sup-071,Primary,1.0,14
DIG-NON-00133,sup-063,Secondary,1.11,17
DIG-NON-00134,sup-135,Primary,1.0,14
DIG-NON-00134,sup-182,Secondary,1.19,27
DIG-NON-00135,sup-127,Primary,1.0,14
DIG-NON-00135,sup-071,Secondary,1.24,21
DIG-NON-00136,sup-024,Primary,1.0,14
DIG-NON-00136,sup-188,Secondary,1.18,25
DIG-NON-00137,sup-039,Primary,1.0,14
DIG-NON-00137,sup-035,Secondary,1.11,22
DIG-NON-00138,sup-119,Primary,1.0,14
DIG-NON-00138,sup-024,Secondary,1.06,22
DIG-NON-00139,sup-106,Primary,1.0,14
DIG-NON-00139,sup-172,Secondary,1.08,27
DIG-NON-00140,sup-127,Primary,1.0,14
DIG-NON-00140,sup-172,Secondary,1.24,20
DIG-NON-00141,sup-106,Primary,1.0,14
DIG-NON-00141,sup-037,Secondary,1.24,18
DIG-NON-00142,sup-037,Primary,1.0,14
DIG-NON-00142,sup-071,Secondary,1.12,24
DIG-NON-00143,sup-099,Primary,1.0,14
DIG-NON-00143,sup-127,Secondary,1.06,17
DIG-NON-00144,sup-119,Primary,1.0,14
DIG-NON-00144,sup-185,Secondary,1.17,27
DIG-NON-00145,sup-039,Primary,1.0,14
DIG-NON-00145,sup-125,Secondary,1.24,26
DIG-NON-00146,sup-071,Primary,1.0,14
DIG-NON-00146,sup-119,Secondary,1.16,25
DIG-NON-00147,sup-090,Primary,1.0,14
DIG-NON-00147,sup-135,Secondary,1.22,26
DIG-NON-00148,sup-188,Primary,1.0,14
DIG-NON-00148,sup-088,Secondary,1.09,27
DIG-NON-00149,sup-024,Primary,1.0,14
DIG-NON-00149,sup-064,Secondary,1.08,20
DIG-NON-00150,sup-142,Primary,1.0,14
DIG-NON-00150,sup-099,Secondary,1.17,22
DIG-NON-00151,sup-130,Primary,1.0,14
DIG-NON-00151,sup-054,Secondary,1.23,26
DIG-NON-00152,sup-054,Primary,1.0,14
DIG-NON-00152,sup-182,Secondary,1.11,17
DIG-NON-00153,sup-100,Primary,1.0,14
DIG-NON-00153,sup-142,Secondary,1.12,26
DIG-NON-00154,sup-172,Primary,1.0,14
DIG-NON-00154,sup-164,Secondary,1.18,21
DIG-NON-00155,sup-027,Primary,1.0,14
DIG-NON-00155,sup-188,Secondary,1.25,24
DIG-NON-00156,sup-063,Primary,1.0,14
DIG-NON-00156,sup-135,Secondary,1.19,22
DIG-NON-00157,sup-035,Primary,1.0,14
DIG-NON-00157,sup-013,Secondary,1.06,20
DIG-NON-00158,sup-125,Primary,1.0,14
DIG-NON-00158,sup-064,Secondary,1.11,16
DIG-NON-00159,sup-025,Primary,1.0,14
DIG-NON-00159,sup-125,Secondary,1.23,25
DIG-NON-00160,sup-130,Primary,1.0,14
DIG-NON-00160,sup-063,Secondary,1.11,26
DIG-NON-00161,sup-048,Primary,1.0,14
DIG-NON-00161,sup-110,Secondary,1.2,21
DIG-NON-00162,sup-125,Primary,1.0,14
DIG-NON-00162,sup-057,Secondary,1.2,20
DIG-NON-00163,sup-027,Primary,1.0,14
DIG-NON-00163,sup-110,Secondary,1.15,19
DIG-NON-00164,sup-037,Primary,1.0,14
DIG-NON-00164,sup-173,Secondary,1.12,20
DIG-NON-00165,sup-162,Primary,1.0,14
DIG-NON-00165,sup-127,Secondary,1.24,27
DIG-NON-00166,sup-063,Primary,1.0,14
DIG-NON-00166,sup-089,Secondary,1.07,27
DIG-NON-00167,sup-100,Primary,1.0,14
DIG-NON-00167,sup-106,Secondary,1.24,27
DIG-NON-00168,sup-048,Primary,1.0,14
DIG-NON-00168,sup-025,Secondary,1.07,21
DIG-NON-00169,sup-057,Primary,1.0,14
DIG-NON-00169,sup-063,Secondary,1.24,17
DIG-NON-00170,sup-037,Primary,1.0,14
DIG-NON-00170,sup-057,Secondary,1.11,26
DIG-NON-00171,sup-142,Primary,1.0,14
DIG-NON-00171,sup-164,Secondary,1.22,18
DIG-NON-00172,sup-088,Primary,1.0,14
DIG-NON-00172,sup-071,Secondary,1.15,20
DIG-NON-00173,sup-099,Primary,1.0,14
DIG-NON-00173,sup-025,Secondary,1.17,23
DIG-NON-00174,sup-142,Primary,1.0,14
DIG-NON-00174,sup-143,Secondary,1.07,23
DIG-NON-00175,sup-162,Primary,1.0,14
DIG-NON-00175,sup-064,Secondary,1.16,25
DIG-NON-00176,sup-188,Primary,1.0,14
DIG-NON-00176,sup-173,Secondary,1.1,22
DIG-NON-00177,sup-099,Primary,1.0,14
DIG-NON-00177,sup-143,Secondary,1.09,22
DIG-NON-00178,sup-122,Primary,1.0,14
DIG-NON-00178,sup-057,Secondary,1.21,22
DIG-NON-00179,sup-017,Primary,1.0,14
DIG-NON-00179,sup-027,Secondary,1.14,19
DIG-NON-00180,sup-143,Primary,1.0,14
DIG-NON-00180,sup-066,Secondary,1.06,23
DIG-NON-00181,sup-173,Primary,1.0,14
DIG-NON-00181,sup-164,Secondary,1.24,22
DIG-NON-00182,sup-017,Primary,1.0,14
DIG-NON-00182,sup-013,Secondary,1.23,25
DIG-NON-00183,sup-182,Primary,1.0,14
DIG-NON-00183,sup-100,Secondary,1.13,24
DIG-NON-00184,sup-099,Primary,1.0,14
DIG-NON-00184,sup-185,Secondary,1.08,25
DIG-NON-00185,sup-025,Primary,1.0,14
DIG-NON-00185,sup-172,Secondary,1.11,19
DIG-NON-00186,sup-089,Primary,1.0,14
DIG-NON-00186,sup-142,Secondary,1.13,21
DIG-NON-00187,sup-142,Primary,1.0,14
DIG-NON-00187,sup-162,Secondary,1.05,21
DIG-NON-00188,sup-063,Primary,1.0,14
DIG-NON-00188,sup-039,Secondary,1.05,23
DIG-NON-00189,sup-164,Primary,1.0,14
DIG-NON-00189,sup-064,Secondary,1.11,25
DIG-NON-00190,sup-135,Primary,1.0,14
DIG-NON-00190,sup-013,Secondary,1.06,25
DIG-NON-00191,sup-025,Primary,1.0,14
DIG-NON-00191,sup-153,Secondary,1.16,26
DIG-NON-00192,sup-066,Primary,1.0,14
DIG-NON-00192,sup-143,Secondary,1.17,26
DIG-NON-00193,sup-027,Primary,1.0,14
DIG-NON-00193,sup-094,Secondary,1.06,23
DIG-NON-00194,sup-027,Primary,1.0,14
DIG-NON-00194,sup-110,Secondary,1.18,25
DIG-NON-00195,sup-173,Primary,1.0,14
DIG-NON-00195,sup-100,Secondary,1.23,20
DIG-NON-00196,sup-135,Primary,1.0,14
DIG-NON-00196,sup-063,Secondary,1.1,24
DIG-NON-00197,sup-071,Primary,1.0,14
DIG-NON-00197,sup-113,Secondary,1.13,22
DIG-NON-00198,sup-122,Primary,1.0,14
DIG-NON-00198,sup-127,Secondary,1.16,19
DIG-NON-00199,sup-135,Primary,1.0,14
DIG-NON-00199,sup-037,Secondary,1.13,21
DIG-NON-00200,sup-099,Primary,1.0,14
DIG-NON-00200,sup-173,Secondary,1.11,27
DIG-NON-00201,sup-039,Primary,1.0,14
DIG-NON-00201,sup-066,Secondary,1.09,24
DIG-NON-00202,sup-048,Primary,1.0,14
DIG-NON-00202,sup-122,Secondary,1.14,24
DIG-NON-00203,sup-188,Primary,1.0,14
DIG-NON-00203,sup-063,Secondary,1.09,17
DIG-NON-00204,sup-110,Primary,1.0,14
DIG-NON-00204,sup-173,Secondary,1.12,27
DIG-NON-00205,sup-048,Primary,1.0,14
DIG-NON-00205,sup-162,Secondary,1.12,22
DIG-NON-00206,sup-099,Primary,1.0,14
DIG-NON-00206,sup-064,Secondary,1.22,20
DIG-NON-00207,sup-035,Primary,1.0,14
DIG-NON-00207,sup-090,Secondary,1.23,24
DIG-NON-00208,sup-182,Primary,1.0,14
DIG-NON-00208,sup-113,Secondary,1.18,21
DIG-NON-00209,sup-125,Primary,1.0,14
DIG-NON-00209,sup-090,Secondary,1.13,26
DIG-NON-00210,sup-090,Primary,1.0,14
DIG-NON-00210,sup-037,Secondary,1.17,22
DIG-NON-00211,sup-025,Primary,1.0,14
DIG-NON-00211,sup-027,Secondary,1.11,25
DIG-NON-00212,sup-039,Primary,1.0,14
DIG-NON-00212,sup-142,Secondary,1.07,22
DIG-NON-00213,sup-071,Primary,1.0,14
DIG-NON-00213,sup-094,Secondary,1.12,19
DIG-NON-00214,sup-054,Primary,1.0,14
DIG-NON-00214,sup-100,Secondary,1.18,27
DIG-NON-00215,sup-162,Primary,1.0,14
DIG-NON-00215,sup-188,Secondary,1.2,26
DIG-NON-00216,sup-089,Primary,1.0,14
DIG-NON-00216,sup-063,Secondary,1.16,18
DIG-NON-00217,sup-188,Primary,1.0,14
DIG-NON-00217,sup-143,Secondary,1.2,19
DIG-NON-00218,sup-153,Primary,1.0,14
DIG-NON-00218,sup-090,Secondary,1.19,25
DIG-NON-00219,sup-025,Primary,1.0,14
DIG-NON-00219,sup-185,Secondary,1.08,18
DIG-NON-00220,sup-099,Primary,1.0,14
DIG-NON-00220,sup-143,Secondary,1.07,27
DIG-NON-00221,sup-182,Primary,1.0,14
DIG-NON-00221,sup-094,Secondary,1.19,23
DIG-NON-00222,sup-054,Primary,1.0,14
DIG-NON-00222,sup-037,Secondary,1.15,18
DIG-NON-00223,sup-037,Primary,1.0,14
DIG-NON-00223,sup-057,Secondary,1.13,26
DIG-NON-00224,sup-035,Primary,1.0,14
DIG-NON-00224,sup-017,Secondary,1.22,17
DIG-NON-00225,sup-185,Primary,1.0,14
DIG-NON-00225,sup-164,Secondary,1.15,18
DIG-NON-00226,sup-143,Primary,1.0,14
DIG-NON-00226,sup-100,Secondary,1.24,18
DIG-NON-00227,sup-142,Primary,1.0,14
DIG-NON-00227,sup-127,Secondary,1.11,18
DIG-NON-00228,sup-048,Primary,1.0,14
DIG-NON-00228,sup-182,Secondary,1.05,25
DIG-NON-00229,sup-173,Primary,1.0,14
DIG-NON-00229,sup-048,Secondary,1.18,24
DIG-NON-00230,sup-027,Primary,1.0,14
DIG-NON-00230,sup-125,Secondary,1.19,20
DIG-NON-00231,sup-025,Primary,1.0,14
DIG-NON-00231,sup-090,Secondary,1.16,16
DIG-NON-00232,sup-153,Primary,1.0,14
DIG-NON-00232,sup-185,Secondary,1.1,18
DIG-NON-00233,sup-024,Primary,1.0,14
DIG-NON-00233,sup-071,Secondary,1.07,19
DIG-NON-00234,sup-182,Primary,1.0,14
DIG-NON-00234,sup-037,Secondary,1.18,18
DIG-NON-00235,sup-182,Primary,1.0,14
DIG-NON-00235,sup-099,Secondary,1.23,20
DIG-NON-00236,sup-122,Primary,1.0,14
DIG-NON-00236,sup-027,Secondary,1.05,17
DIG-NON-00237,sup-173,Primary,1.0,14
DIG-NON-00237,sup-089,Secondary,1.23,21
DIG-NON-00238,sup-064,Primary,1.0,14
DIG-NON-00238,sup-142,Secondary,1.18,19
DIG-NON-00239,sup-130,Primary,1.0,14
DIG-NON-00239,sup-127,Secondary,1.18,27
DIG-NON-00240,sup-089,Primary,1.0,14
DIG-NON-00240,sup-185,Secondary,1.16,22
DIG-NON-00241,sup-037,Primary,1.0,14
DIG-NON-00241,sup-089,Secondary,1.12,24
DIG-NON-00242,sup-027,Primary,1.0,14
DIG-NON-00242,sup-172,Secondary,1.11,18
DIG-NON-00243,sup-142,Primary,1.0,14
DIG-NON-00243,sup-182,Secondary,1.22,23
DIG-NON-00244,sup-099,Primary,1.0,14
DIG-NON-00244,sup-057,Secondary,1.23,21
DIG-NON-00245,sup-027,Primary,1.0,14
DIG-NON-00245,sup-025,Secondary,1.11,26
DIG-NON-00246,sup-025,Primary,1.0,14
DIG-NON-00246,sup-063,Secondary,1.1,24
DIG-NON-00247,sup-182,Primary,1.0,14
DIG-NON-00247,sup-054,Secondary,1.06,27
DIG-NON-00248,sup-039,Primary,1.0,14
DIG-NON-00248,sup-162,Secondary,1.14,19
DIG-NON-00249,sup-122,Primary,1.0,14
DIG-NON-00249,sup-106,Secondary,1.07,24
DIG-NON-00250,sup-110,Primary,1.0,14
DIG-NON-00250,sup-088,Secondary,1.09,21
DIG-NON-00251,sup-089,Primary,1.0,14
DIG-NON-00251,sup-064,Secondary,1.17,27
DIG-NON-00252,sup-088,Primary,1.0,14
DIG-NON-00252,sup-024,Secondary,1.18,22
DIG-NON-00253,sup-071,Primary,1.0,14
DIG-NON-00253,sup-162,Secondary,1.1,22
DIG-NON-00254,sup-173,Primary,1.0,14
DIG-NON-00254,sup-090,Secondary,1.17,19
DIG-NON-00255,sup-013,Primary,1.0,14
DIG-NON-00255,sup-089,Secondary,1.16,24
DIG-NON-00256,sup-063,Primary,1.0,14
DIG-NON-00256,sup-182,Secondary,1.11,19
DIG-NON-00257,sup-088,Primary,1.0,14
DIG-NON-00257,sup-135,Secondary,1.23,25
DIG-NON-00258,sup-063,Primary,1.0,14
DIG-NON-00258,sup-100,Secondary,1.2,27
DIG-NON-00259,sup-027,Primary,1.0,14
DIG-NON-00259,sup-185,Secondary,1.08,25
DIG-NON-00260,sup-127,Primary,1.0,14
DIG-NON-00260,sup-130,Secondary,1.24,19
DIG-NON-00261,sup-100,Primary,1.0,14
DIG-NON-00261,sup-142,Secondary,1.23,27
DIG-NON-00262,sup-066,Primary,1.0,14
DIG-NON-00262,sup-057,Secondary,1.17,17
DIG-NON-00263,sup-054,Primary,1.0,14
DIG-NON-00263,sup-048,Secondary,1.12,19
DIG-NON-00264,sup-024,Primary,1.0,14
DIG-NON-00264,sup-125,Secondary,1.09,24
DIG-NON-00265,sup-099,Primary,1.0,14
DIG-NON-00265,sup-130,Secondary,1.22,23
DIG-NON-00266,sup-173,Primary,1.0,14
DIG-NON-00266,sup-172,Secondary,1.09,16
DIG-NON-00267,sup-071,Primary,1.0,14
DIG-NON-00267,sup-027,Secondary,1.19,24
DIG-NON-00268,sup-017,Primary,1.0,14
DIG-NON-00268,sup-071,Secondary,1.17,23
DIG-NON-00269,sup-127,Primary,1.0,14
DIG-NON-00269,sup-119,Secondary,1.1,25
DIG-NON-00270,sup-017,Primary,1.0,14
DIG-NON-00270,sup-071,Secondary,1.08,18
DIG-NON-00271,sup-064,Primary,1.0,14
DIG-NON-00271,sup-024,Secondary,1.21,20
DIG-NON-00272,sup-037,Primary,1.0,14
DIG-NON-00272,sup-025,Secondary,1.09,20
DIG-NON-00273,sup-122,Primary,1.0,14
DIG-NON-00273,sup-027,Secondary,1.1,18
DIG-NON-00274,sup-064,Primary,1.0,14
DIG-NON-00274,sup-164,Secondary,1.24,24
DIG-NON-00275,sup-066,Primary,1.0,14
DIG-NON-00275,sup-110,Secondary,1.21,25
DIG-NON-00276,sup-119,Primary,1.0,14
DIG-NON-00276,sup-017,Secondary,1.25,21
DIG-NON-00277,sup-125,Primary,1.0,14
DIG-NON-00277,sup-153,Secondary,1.2,20
DIG-NON-00278,sup-113,Primary,1.0,14
DIG-NON-00278,sup-017,Secondary,1.14,24
DIG-NON-00279,sup-088,Primary,1.0,14
DIG-NON-00279,sup-063,Secondary,1.19,24
DIG-NON-00280,sup-127,Primary,1.0,14
DIG-NON-00280,sup-162,Secondary,1.21,21
DIG-NON-00281,sup-122,Primary,1.0,14
DIG-NON-00281,sup-090,Secondary,1.12,26
DIG-NON-00282,sup-135,Primary,1.0,14
DIG-NON-00282,sup-119,Secondary,1.15,22
DIG-NON-00283,sup-037,Primary,1.0,14
DIG-NON-00283,sup-119,Secondary,1.16,19
DIG-NON-00284,sup-088,Primary,1.0,14
DIG-NON-00284,sup-024,Secondary,1.22,17
DIG-NON-00285,sup-088,Primary,1.0,14
DIG-NON-00285,sup-100,Secondary,1.25,22
DIG-NON-00286,sup-064,Primary,1.0,14
DIG-NON-00286,sup-125,Secondary,1.05,19
DIG-NON-00287,sup-182,Primary,1.0,14
DIG-NON-00287,sup-125,Secondary,1.22,21
DIG-NON-00288,sup-064,Primary,1.0,14
DIG-NON-00288,sup-173,Secondary,1.07,17
DIG-NON-00289,sup-090,Primary,1.0,14
DIG-NON-00289,sup-089,Secondary,1.24,17
DIG-NON-00290,sup-035,Primary,1.0,14
DIG-NON-00290,sup-125,Secondary,1.15,20
DIG-NON-00291,sup-122,Primary,1.0,14
DIG-NON-00291,sup-182,Secondary,1.14,21
DIG-NON-00292,sup-039,Primary,1.0,14
DIG-NON-00292,sup-064,Secondary,1.13,21
DIG-NON-00293,sup-142,Primary,1.0,14
DIG-NON-00293,sup-057,Secondary,1.08,19
DIG-NON-00294,sup-099,Primary,1.0,14
DIG-NON-00294,sup-172,Secondary,1.08,26
DIG-NON-00295,sup-035,Primary,1.0,14
DIG-NON-00295,sup-153,Secondary,1.24,23
DIG-NON-00296,sup-127,Primary,1.0,14
DIG-NON-00296,sup-064,Secondary,1.22,24
DIG-NON-00297,sup-057,Primary,1.0,14
DIG-NON-00297,sup-024,Secondary,1.18,25
DIG-NON-00298,sup-172,Primary,1.0,14
DIG-NON-00298,sup-027,Secondary,1.24,27
DIG-NON-00299,sup-110,Primary,1.0,14
DIG-NON-00299,sup-162,Secondary,1.15,21
DIG-NON-00300,sup-037,Primary,1.0,14
DIG-NON-00300,sup-054,Secondary,1.24,20
DIG-NON-00301,sup-113,Primary,1.0,14
DIG-NON-00301,sup-122,Secondary,1.21,25
DIG-NON-00302,sup-143,Primary,1.0,14
DIG-NON-00302,sup-089,Secondary,1.18,26
DIG-NON-00303,sup-066,Primary,1.0,14
DIG-NON-00303,sup-017,Secondary,1.17,25
DIG-NON-00304,sup-017,Primary,1.0,14
DIG-NON-00304,sup-185,Secondary,1.13,19
DIG-NON-00305,sup-039,Primary,1.0,14
DIG-NON-00305,sup-071,Secondary,1.09,16
DIG-NON-00306,sup-013,Primary,1.0,14
DIG-NON-00306,sup-057,Secondary,1.15,24
DIG-NON-00307,sup-127,Primary,1.0,14
DIG-NON-00307,sup-064,Secondary,1.15,19
DIG-NON-00308,sup-035,Primary,1.0,14
DIG-NON-00308,sup-100,Secondary,1.16,20
DIG-NON-00309,sup-089,Primary,1.0,14
DIG-NON-00309,sup-071,Secondary,1.13,22
DIG-NON-00310,sup-100,Primary,1.0,14
DIG-NON-00310,sup-027,Secondary,1.18,24
DIG-NON-00311,sup-035,Primary,1.0,14
DIG-NON-00311,sup-106,Secondary,1.11,19
DIG-NON-00312,sup-064,Primary,1.0,14
DIG-NON-00312,sup-054,Secondary,1.12,27
DIG-NON-00313,sup-089,Primary,1.0,14
DIG-NON-00313,sup-057,Secondary,1.11,21
DIG-NON-00314,sup-037,Primary,1.0,14
DIG-NON-00314,sup-122,Secondary,1.21,18
DIG-NON-00315,sup-135,Primary,1.0,14
DIG-NON-00315,sup-088,Secondary,1.08,20
DIG-NON-00316,sup-153,Primary,1.0,14
DIG-NON-00316,sup-071,Secondary,1.21,20
DIG-NON-00317,sup-185,Primary,1.0,14
DIG-NON-00317,sup-164,Secondary,1.2,22
DIG-NON-00318,sup-182,Primary,1.0,14
DIG-NON-00318,sup-054,Secondary,1.18,27
DIG-NON-00319,sup-024,Primary,1.0,14
DIG-NON-00319,sup-089,Secondary,1.23,21
DIG-NON-00320,sup-064,Primary,1.0,14
DIG-NON-00320,sup-119,Secondary,1.24,19
DIG-NON-00321,sup-088,Primary,1.0,14
DIG-NON-00321,sup-066,Secondary,1.08,23
DIG-NON-00322,sup-173,Primary,1.0,14
DIG-NON-00322,sup-185,Secondary,1.07,23
DIG-NON-00323,sup-099,Primary,1.0,14
DIG-NON-00323,sup-135,Secondary,1.21,25
DIG-NON-00324,sup-037,Primary,1.0,14
DIG-NON-00324,sup-089,Secondary,1.24,19
DIG-NON-00325,sup-089,Primary,1.0,14
DIG-NON-00325,sup-090,Secondary,1.23,16
DIG-NON-00326,sup-106,Primary,1.0,14
DIG-NON-00326,sup-142,Secondary,1.22,21
DIG-NON-00327,sup-064,Primary,1.0,14
DIG-NON-00327,sup-127,Secondary,1.05,19
DIG-NON-00328,sup-142,Primary,1.0,14
DIG-NON-00328,sup-110,Secondary,1.14,21
DIG-NON-00329,sup-164,Primary,1.0,14
DIG-NON-00329,sup-122,Secondary,1.17,21
DIG-NON-00330,sup-089,Primary,1.0,14
DIG-NON-00330,sup-188,Secondary,1.05,17
DIG-NON-00331,sup-182,Primary,1.0,14
DIG-NON-00331,sup-100,Secondary,1.21,25
DIG-NON-00332,sup-135,Primary,1.0,14
DIG-NON-00332,sup-153,Secondary,1.19,19
DIG-NON-00333,sup-182,Primary,1.0,14
DIG-NON-00333,sup-135,Secondary,1.13,18
DIG-NON-00334,sup-017,Primary,1.0,14
DIG-NON-00334,sup-037,Secondary,1.1,27
DIG-NON-00335,sup-017,Primary,1.0,14
DIG-NON-00335,sup-172,Secondary,1.12,27
DIG-NON-00336,sup-017,Primary,1.0,14
DIG-NON-00336,sup-063,Secondary,1.13,19
DIG-NON-00337,sup-048,Primary,1.0,14
DIG-NON-00337,sup-135,Secondary,1.22,27
DIG-NON-00338,sup-130,Primary,1.0,14
DIG-NON-00338,sup-089,Secondary,1.22,18
DIG-NON-00339,sup-130,Primary,1.0,14
DIG-NON-00339,sup-048,Secondary,1.07,21
DIG-NON-00340,sup-089,Primary,1.0,14
DIG-NON-00340,sup-164,Secondary,1.08,18
DIG-NON-00341,sup-106,Primary,1.0,14
DIG-NON-00341,sup-143,Secondary,1.17,17
DIG-NON-00342,sup-185,Primary,1.0,14
DIG-NON-00342,sup-054,Secondary,1.09,27
DIG-NON-00343,sup-039,Primary,1.0,14
DIG-NON-00343,sup-100,Secondary,1.23,27
DIG-NON-00344,sup-017,Primary,1.0,14
DIG-NON-00344,sup-024,Secondary,1.08,25
DIG-NON-00345,sup-037,Primary,1.0,14
DIG-NON-00345,sup-188,Secondary,1.13,23
DIG-NON-00346,sup-135,Primary,1.0,14
DIG-NON-00346,sup-089,Secondary,1.17,19
DIG-NON-00347,sup-110,Primary,1.0,14
DIG-NON-00347,sup-099,Secondary,1.06,17
DIG-NON-00348,sup-025,Primary,1.0,14
DIG-NON-00348,sup-122,Secondary,1.09,17
DIG-NON-00349,sup-088,Primary,1.0,14
DIG-NON-00349,sup-100,Secondary,1.23,18
DIG-NON-00350,sup-125,Primary,1.0,14
DIG-NON-00350,sup-063,Secondary,1.15,17
DIG-NON-00351,sup-090,Primary,1.0,14
DIG-NON-00351,sup-017,Secondary,1.14,25
DIG-NON-00352,sup-054,Primary,1.0,14
DIG-NON-00352,sup-039,Secondary,1.2,17
DIG-NON-00353,sup-099,Primary,1.0,14
DIG-NON-00353,sup-048,Secondary,1.23,17
DIG-NON-00354,sup-089,Primary,1.0,14
DIG-NON-00354,sup-162,Secondary,1.25,19
DIG-NON-00355,sup-089,Primary,1.0,14
DIG-NON-00355,sup-130,Secondary,1.19,23
DIG-NON-00356,sup-027,Primary,1.0,14
DIG-NON-00356,sup-125,Secondary,1.19,22
DIG-NON-00357,sup-106,Primary,1.0,14
DIG-NON-00357,sup-035,Secondary,1.12,26
DIG-NON-00358,sup-054,Primary,1.0,14
DIG-NON-00358,sup-037,Secondary,1.14,18
DIG-NON-00359,sup-100,Primary,1.0,14
DIG-NON-00359,sup-125,Secondary,1.21,24
DIG-NON-00360,sup-089,Primary,1.0,14
DIG-NON-00360,sup-143,Secondary,1.17,27
DIG-NON-00361,sup-027,Primary,1.0,14
DIG-NON-00361,sup-063,Secondary,1.21,19
DIG-NON-00362,sup-188,Primary,1.0,14
DIG-NON-00362,sup-122,Secondary,1.14,26
DIG-NON-00363,sup-071,Primary,1.0,14
DIG-NON-00363,sup-130,Secondary,1.17,25
DIG-NON-00364,sup-153,Primary,1.0,14
DIG-NON-00364,sup-039,Secondary,1.18,22
DIG-NON-00365,sup-188,Primary,1.0,14
DIG-NON-00365,sup-127,Secondary,1.13,26
DIG-NON-00366,sup-099,Primary,1.0,14
DIG-NON-00366,sup-064,Secondary,1.19,20
DIG-NON-00367,sup-025,Primary,1.0,14
DIG-NON-00367,sup-106,Secondary,1.18,27
DIG-NON-00368,sup-013,Primary,1.0,14
DIG-NON-00368,sup-185,Secondary,1.1,20
DIG-NON-00369,sup-119,Primary,1.0,14
DIG-NON-00369,sup-153,Secondary,1.07,23
